,Author_A,Author_B,count,aa,ra,jc,pa,path_len,bet_cA,bet_cB,dc_A,dc_B
259,1032,3037,1,1.021449149,0.285714286,0.5,9,1,0,0,0.000796601,0.000796601
260,1032,3273,1,1.210340855,0.369047619,0.4,12,1,0,2.54E-05,0.000796601,0.001062135
261,1033,1059,1,0,0,0,2,1,2.82E-07,0,0.000531067,0.000265534
262,1033,2193,1,0,0,0,4,1,2.82E-07,2.82E-07,0.000531067,0.000531067
263,1034,1173,1,4.090240942,0.405824051,0.15,1746,1,0.000431399,0.011093463,0.004779607,0.025756771
264,1034,1174,1,4.022834319,0.3858303,0.416666667,594,1,0.000431399,0.002240918,0.004779607,0.008762613
265,1034,1190,1,4.079972118,0.403475102,0.182926829,1422,1,0.000431399,0.004642754,0.004779607,0.020977164
266,1034,1343,1,4.06459465,0.399466663,0.238095238,1080,1,0.000431399,0.002444621,0.004779607,0.015932023
267,1034,1477,1,4.055749117,0.396902561,0.272727273,936,1,0.000431399,0.003898775,0.004779607,0.013807754
268,1034,1516,1,4.0412876,0.392323806,0.333333333,756,1,0.000431399,0.002063391,0.004779607,0.011152416
269,1034,1703,1,4.369742837,0.434671654,0.183908046,1530,1,0.000431399,0.014669766,0.004779607,0.022570366
270,1034,2151,1,4.022834319,0.3858303,0.416666667,594,1,0.000431399,0.001778012,0.004779607,0.008762613
271,1034,2624,1,0,0,0,36,1,0.000431399,1.61E-06,0.004779607,0.000531067
272,1034,3221,1,3.998166519,0.37613333,0.535714286,450,1,0.000431399,0.001636977,0.004779607,0.006638343
273,1034,3308,1,4.01762731,0.383875265,0.441176471,558,1,0.000431399,0.003183178,0.004779607,0.008231545
274,1034,3619,1,4.096089772,0.407042421,0.132743363,1980,1,0.000431399,0.020371876,0.004779607,0.02920871
275,1034,3883,1,3.955877862,0.3573098,0.75,306,1,0.000431399,0.000270696,0.004779607,0.004514073
276,1035,1073,1,0.72134752,0.25,0.027777778,70,1,0,0.006138285,0.000531067,0.00929368
277,1036,1240,2,0.770847514,0.163265306,0.021276596,455,1,0.000950702,0.014023979,0.001327669,0.024163569
278,1036,1398,2,0.735585584,0.153846154,0.038461538,245,1,0.000950702,0.008166904,0.001327669,0.013011152
279,1036,2264,3,1.442695041,0.5,0.166666667,10,1,0.000950702,0,0.001327669,0.000531067
280,1036,3672,2,0.478636413,0.031397174,0.2,35,1,0.000950702,3.13E-05,0.001327669,0.001858736
281,1037,1250,1,4.443879493,0.527573592,0.441176471,594,1,0.000323039,0.001661233,0.005841742,0.007169411
282,1037,2015,2,5.549551757,0.738666149,0.418604651,858,1,0.000323039,0.002609384,0.005841742,0.010355815
283,1037,2165,1,4.386618808,0.502110629,0.652173913,352,1,0.000323039,0,0.005841742,0.00424854
284,1037,2310,1,4.407669297,0.51197905,0.576923077,418,1,0.000323039,0.000341949,0.005841742,0.005045141
285,1037,2579,3,0.744534449,0.054501055,0.111111111,176,1,0.000323039,0.000396705,0.005841742,0.00212427
286,1037,2588,4,1.337025781,0.222451568,0.049382716,1386,1,0.000323039,0.014298127,0.005841742,0.016728625
287,1037,2595,1,4.432634588,0.522943963,0.483870968,528,1,0.000323039,0.000998283,0.005841742,0.006372809
288,1037,2680,1,0.744534449,0.054501055,0.083333333,374,1,0.000323039,0.001548212,0.005841742,0.004514073
289,1037,2695,1,5.458369078,0.691823424,0.36,1012,1,0.000323039,0.004084437,0.005841742,0.012214551
290,1037,2873,1,4.483035199,0.541883357,0.294117647,968,1,0.000323039,0.005132206,0.005841742,0.011683484
291,1037,3244,1,4.472384991,0.53829484,0.333333333,836,1,0.000323039,0.001998864,0.005841742,0.010090281
292,1037,3785,1,4.511915113,0.550324915,0.194805195,1540,1,0.000323039,0.00780621,0.005841742,0.018587361
293,1037,3800,2,0.831025419,0.087357722,0.096774194,264,1,0.000323039,0.000108895,0.005841742,0.003186405
294,1037,3923,1,4.440364892,0.526149091,0.454545455,572,1,0.000323039,0.001091354,0.005841742,0.006903877
295,1037,3978,1,4.700567565,0.550570615,0.372093023,814,1,0.000323039,0.002772946,0.005841742,0.009824748
296,1037,4071,1,4.440364892,0.526149091,0.454545455,572,1,0.000323039,0.002168091,0.005841742,0.006903877
297,1038,1076,5,1.442695041,0.5,0.02,98,1,0,0.004009174,0.000531067,0.013011152
298,1038,1970,1,0.256949171,0.020408163,0.333333333,4,1,0,0,0.000531067,0.000531067
299,1039,2640,1,1.102233282,0.325,0.153846154,36,1,0,0.000880493,0.000796601,0.003186405
300,1039,2812,1,0.883327951,0.208333333,0.333333333,15,1,0,0.000598647,0.000796601,0.001327669
301,1039,3204,1,1.023764539,0.283333333,0.222222222,24,1,0,0.00143602,0.000796601,0.00212427
302,104,1429,1,1.73711383,0.513888889,0.088235294,300,1,0.000338533,0.002160778,0.003186405,0.006638343
303,104,1624,1,1.786161377,0.214954344,0.25,216,1,0.000338533,0.000745311,0.003186405,0.004779607
304,104,1934,4,4.097634511,0.921621011,0.428571429,216,1,0.000338533,0.00235001,0.003186405,0.004779607
305,104,2353,1,0.345976256,0.055555556,0.076923077,24,1,0.000338533,0,0.003186405,0.000531067
306,104,2462,1,1.792514361,0.217878321,0.24,228,1,0.000338533,0.000658006,0.003186405,0.005045141
307,104,2617,1,1.873819866,0.249676567,0.111111111,576,1,0.000338533,0.004585789,0.003186405,0.012745619
308,104,2806,1,0.791565814,0.165,0.153846154,36,1,0.000338533,0,0.003186405,0.000796601
309,104,2843,1,1.866265047,0.247254086,0.12244898,516,1,0.000338533,0.003533361,0.003186405,0.01141795
310,104,3635,1,1.828724557,0.233472863,0.181818182,324,1,0.000338533,0.002343983,0.003186405,0.007169411
311,104,3854,1,1.220906694,0.373333333,0.111111111,96,1,0.000338533,0.000108633,0.003186405,0.00212427
312,104,591,2,0.345976256,0.055555556,0.058823529,72,1,0.000338533,8.84E-05,0.003186405,0.001593202
313,104,972,1,1.859179212,0.244868874,0.133333333,468,1,0.000338533,0.00539429,0.003186405,0.010355815
314,1040,1278,1,1.116221253,0.333333333,0.4,12,1,0,4.70E-08,0.000796601,0.001062135
315,1041,2843,2,0.740547845,0.136363636,0.045454545,129,1,0,0.003533361,0.000796601,0.01141795
316,1041,3247,1,0.589388039,0.068710359,0.166666667,33,1,0,0.000744336,0.000796601,0.002920871
317,1042,1073,1,4.219779794,0.630679823,0.295454545,770,1,0.003637978,0.006138285,0.005841742,0.00929368
318,1042,1169,1,4.155069952,0.603695696,0.481481481,396,1,0.003637978,0.000786654,0.005841742,0.004779607
319,1042,1830,1,0.328458739,0.047619048,0.041666667,66,1,0.003637978,6.80E-06,0.005841742,0.000796601
320,1042,2409,1,0.892166033,0.115138229,0.068181818,550,1,0.003637978,0.001842752,0.005841742,0.006638343
321,1042,2468,7,0.949793673,0.247619048,0.0625,264,1,0.003637978,0.000390637,0.005841742,0.003186405
322,1042,2716,1,4.122123027,0.58782268,0.565217391,308,1,0.003637978,0,0.005841742,0.003717472
323,1042,3227,1,0.621334935,0.2,0.043478261,44,1,0.003637978,0,0.005841742,0.000531067
324,1042,3554,1,4.122123027,0.58782268,0.565217391,308,1,0.003637978,0,0.005841742,0.003717472
325,1042,3570,1,4.217467716,0.629839487,0.302325581,748,1,0.003637978,0.003259174,0.005841742,0.009028147
326,1042,3626,1,4.17258747,0.611632204,0.433333333,462,1,0.003637978,0.001444641,0.005841742,0.005576208
327,1042,3671,2,0,0,0,66,1,0.003637978,2.93E-05,0.005841742,0.000796601
328,1042,3845,1,4.458757552,0.640427722,0.56,374,1,0.003637978,6.32E-05,0.005841742,0.004514073
329,1042,3953,1,4.122123027,0.58782268,0.565217391,308,1,0.003637978,0,0.005841742,0.003717472
330,1042,3961,1,4.24917556,0.640383327,0.209677419,1166,1,0.003637978,0.005456871,0.005841742,0.014073287
331,1042,4028,1,0,0,0,110,1,0.003637978,0.001935259,0.005841742,0.001327669
332,1042,4068,1,4.140372448,0.596751252,0.52,352,1,0.003637978,0.000549939,0.005841742,0.00424854
333,1044,3509,4,0.36067376,0.0625,0.142857143,12,1,0,0.001029118,0.000531067,0.001593202
334,1045,3585,1,0,0,0,4,1,0,0.000516088,0.000265534,0.001062135
335,1046,1057,2,0.31465798,0.041666667,0.333333333,4,1,0,0,0.000531067,0.000531067
336,1046,3482,1,1.442695041,0.5,0.04,48,1,0,0.00756924,0.000531067,0.006372809
337,1047,3496,1,0,0,0,3,1,0,0.000475492,0.000265534,0.000796601
338,1048,3927,3,0.910239227,0.333333333,0.038461538,50,1,0,0.001726073,0.000531067,0.006638343
339,1049,1708,5,0.910239227,0.333333333,0.009009009,327,1,2.10E-05,0.018281972,0.000796601,0.028943176
340,1049,3081,5,0.213158356,0.009174312,0.2,9,1,2.10E-05,4.59E-07,0.000796601,0.000796601
341,105,1250,2,0.748405861,0.138888889,0.071428571,81,1,0,0.001661233,0.000796601,0.007169411
342,105,3754,1,0.649389332,0.092592593,0.153846154,36,1,0,0.000280156,0.000796601,0.003186405
343,105,4080,1,0.70584268,0.12037037,0.105263158,54,1,0,0.001308868,0.000796601,0.004779607
344,1050,2294,1,0.265872586,0.023255814,0.03125,62,1,0,0.000904736,0.000531067,0.008231545
345,1050,2743,1,0.291206676,0.032258065,0.022727273,86,1,0,0.002076268,0.000531067,0.01141795
346,1051,1131,1,2.537531185,0.456962482,0.102941176,1404,1,0.003885649,0.007624387,0.010355815,0.009559214
347,1051,1190,1,3.815612869,0.385810541,0.134615385,3081,1,0.003885649,0.004642754,0.010355815,0.020977164
348,1051,1228,1,3.805791585,0.383317254,0.153846154,2574,1,0.003885649,0.007854999,0.010355815,0.017525226
349,1051,1310,1,4.574239552,0.442260453,0.149122807,3588,1,0.003885649,0.007588206,0.010355815,0.024429102
350,1051,1389,1,3.567471244,0.367743747,0.166666667,2028,1,0.003885649,0.004679584,0.010355815,0.013807754
351,1051,1429,1,0.235377456,0.014285714,0.015873016,975,1,0.003885649,0.002160778,0.010355815,0.006638343
352,1051,1470,1,4.850919636,0.554911346,0.207317073,2340,1,0.003885649,0.011606609,0.010355815,0.015932023
353,1051,1547,1,0,0,0,156,1,0.003885649,8.05E-05,0.010355815,0.001062135
354,1051,1576,1,3.562238347,0.366141183,0.175675676,1872,1,0.003885649,0.003555263,0.010355815,0.012745619
355,1051,1628,6,4.001434762,0.666125065,0.285714286,585,1,0.003885649,0.000243208,0.010355815,0.003983006
356,1051,1710,9,4.136476284,0.724478335,0.19047619,1404,1,0.003885649,0.004729688,0.010355815,0.009559214
357,1051,1799,1,2.222873205,0.415295815,0.105263158,936,1,0.003885649,0.002792709,0.010355815,0.006372809
358,1051,1849,2,2.933358074,0.457034632,0.176470588,819,1,0.003885649,0.001064373,0.010355815,0.005576208
359,1051,2207,1,3.529349437,0.354716452,0.228070175,1209,1,0.003885649,0.001744066,0.010355815,0.008231545
360,1051,2229,2,2.206349369,0.239807375,0.082474227,2574,1,0.003885649,0.005362314,0.010355815,0.017525226
361,1051,2237,1,3.501627124,0.343496255,0.265306122,897,1,0.003885649,0.00224214,0.010355815,0.006107276
362,1051,2398,1,0.94644378,0.058843249,0.044444444,2145,1,0.003885649,0.006280005,0.010355815,0.014604355
363,1051,2462,1,0.62758714,0.0875,0.035714286,741,1,0.003885649,0.000658006,0.010355815,0.005045141
364,1051,2611,2,2.445631888,0.42484127,0.12962963,858,1,0.003885649,0.002656229,0.010355815,0.005841742
365,1051,2617,1,1.39867419,0.158293421,0.06097561,1872,1,0.003885649,0.004585789,0.010355815,0.012745619
366,1051,2681,3,0.310667467,0.04,0.009259259,2730,1,0.003885649,0.015801083,0.010355815,0.018587361
367,1051,2691,1,3.46759999,0.328150987,0.302325581,663,1,0.003885649,0.001169117,0.010355815,0.004514073
368,1051,2765,1,0.502973937,0.039272031,0.038461538,585,1,0.003885649,0.000465321,0.010355815,0.003983006
369,1051,2861,1,4.446013373,0.470154987,0.146788991,3354,1,0.003885649,0.020074647,0.010355815,0.0228359
370,1051,3162,1,3.912455411,0.419095728,0.14,2925,1,0.003885649,0.014682709,0.010355815,0.019915029
371,1051,3373,4,1.65967634,0.260050081,0.1,624,1,0.003885649,0.001775425,0.010355815,0.00424854
372,1051,3420,1,1.418313202,0.244177065,0.093023256,312,1,0.003885649,2.07E-05,0.010355815,0.00212427
373,1051,3695,1,3.760896245,0.369057004,0.237288136,1326,1,0.003885649,0.004267344,0.010355815,0.009028147
374,1051,4066,2,1.065357078,0.185353535,0.071428571,234,1,0.003885649,3.55E-05,0.010355815,0.001593202
375,1052,2171,1,0.339623272,0.052631579,0.066666667,63,1,0.000341855,0.000123679,0.001858736,0.002389804
376,1052,2721,1,0.635386415,0.086080586,0.181818182,42,1,0.000341855,0.00078053,0.001858736,0.001593202
377,1052,2775,5,1.813231127,0.447985348,0.166666667,147,1,0.000341855,0.002788639,0.001858736,0.005576208
378,1052,3005,1,0.455119613,0.111111111,0.04,133,1,0.000341855,0.005216652,0.001858736,0.005045141
379,1054,1579,1,0.671712112,0.107723577,0.153846154,44,1,0.000475492,0.000320771,0.001062135,0.002920871
380,1054,1949,2,0.819461996,0.174242424,0.046511628,164,1,0.000475492,0.005853451,0.001062135,0.010886883
381,1054,3611,1,0.686314899,0.115299335,0.142857143,48,1,0.000475492,0.001359555,0.001062135,0.003186405
382,1054,3625,1,0,0,0,4,1,0.000475492,0,0.001062135,0.000265534
383,1055,2997,1,0,0,0,105,1,0,0.01332949,0.000265534,0.027881041
384,1056,1064,2,2.904227217,0.543774979,0.25,319,1,0.006709619,0.000762613,0.007700478,0.002920871
385,1056,1102,1,2.417138061,0.413272566,0.132075472,899,1,0.006709619,0.003373475,0.007700478,0.008231545
386,1056,1630,1,1.283886858,0.292589763,0.085714286,261,1,0.006709619,0.001185758,0.007700478,0.002389804
387,1056,1677,4,3.234801439,0.59479803,0.272727273,377,1,0.006709619,0.000564558,0.007700478,0.003451938
388,1056,1732,1,0.769988515,0.14973262,0.066666667,87,1,0.006709619,0,0.007700478,0.000796601
389,1056,1793,1,1.321068282,0.19807003,0.076923077,783,1,0.006709619,0.003860405,0.007700478,0.007169411
390,1056,1905,1,2.951990235,0.568017403,0.222222222,435,1,0.006709619,0.000210562,0.007700478,0.003983006
391,1056,2212,4,0,0,0,29,1,0.006709619,0,0.007700478,0.000265534
392,1056,2483,19,4.474066391,0.979936403,0.366666667,348,1,0.006709619,0.000191688,0.007700478,0.003186405
393,1056,2518,2,3.938890822,0.806836264,0.072463768,3451,1,0.006709619,0.039548935,0.007700478,0.031598513
394,1056,2883,12,1.544928569,0.313675214,0.133333333,145,1,0.006709619,3.15E-05,0.007700478,0.001327669
395,1056,2955,1,0,0,0,29,1,0.006709619,0,0.007700478,0.000265534
396,1056,3112,2,0.352956124,0.058823529,0.033333333,58,1,0.006709619,0,0.007700478,0.000531067
397,1056,3202,3,2.886965126,0.53468407,0.258064516,290,1,0.006709619,4.53E-05,0.007700478,0.002655337
398,1056,3436,30,7.855164874,2.323349567,0.352941176,493,1,0.006709619,0.002864473,0.007700478,0.004514073
399,1056,3563,1,0.352956124,0.058823529,0.03125,116,1,0.006709619,0.000514344,0.007700478,0.001062135
400,1056,3691,1,0.808075737,0.169934641,0.058823529,203,1,0.006709619,0.0019007,0.007700478,0.001858736
401,1056,3743,3,0.90817577,0.122782446,0.088235294,232,1,0.006709619,0.000226954,0.007700478,0.00212427
402,1056,3764,5,2.005157994,0.435897436,0.151515152,261,1,0.006709619,0.000341125,0.007700478,0.002389804
403,1056,3776,1,1.076454548,0.311111111,0.025316456,1508,1,0.006709619,0.013012251,0.007700478,0.013807754
404,1057,3482,1,1.442695041,0.5,0.04,48,1,0,0.00756924,0.000531067,0.006372809
405,1058,2689,1,0.72134752,0.25,0.166666667,12,1,4.68E-05,0.000766672,0.001062135,0.000796601
406,1058,3457,1,1.631586747,0.583333333,0.222222222,28,1,4.68E-05,0.000673734,0.001062135,0.001858736
407,1058,3954,1,1.235245863,0.392857143,0.4,12,1,4.68E-05,0,0.001062135,0.000796601
408,106,1077,2,1.532586435,0.414583333,0.230769231,60,1,5.41E-06,0.000105562,0.001593202,0.002655337
409,106,1141,2,0.72283349,0.13125,0.083333333,120,1,5.41E-06,0.001352515,0.001593202,0.005310674
410,106,2146,1,1.009886529,0.28125,0.285714286,18,1,5.41E-06,0,0.001593202,0.000796601
411,106,2587,1,0.72283349,0.13125,0.285714286,18,1,5.41E-06,0,0.001593202,0.000796601
412,106,3062,1,1.198778235,0.364583333,0.25,24,1,5.41E-06,0.000475492,0.001593202,0.001062135
413,1060,3130,1,0,0,0,59,1,0,0.015307078,0.000265534,0.01566649
414,1062,3218,1,0.244239337,0.016666667,0.25,6,1,0.000475492,0,0.000796601,0.000531067
415,1062,3577,1,1.442695041,0.5,0.016129032,180,1,0.000475492,0.016841982,0.000796601,0.015932023
416,1062,3996,1,0,0,0,3,1,0.000475492,0,0.000796601,0.000265534
417,1063,1758,1,1.442695041,0.5,0.166666667,10,1,0,0.00095861,0.000531067,0.001327669
418,1064,1102,6,2.903906025,0.65314253,0.2,341,1,0.000762613,0.003373475,0.002920871,0.008231545
419,1064,1677,2,2.811330176,0.501334661,0.5,143,1,0.000762613,0.000564558,0.002920871,0.003451938
420,1064,1905,1,2.831932048,0.511591071,0.444444444,165,1,0.000762613,0.000210562,0.002920871,0.003983006
421,1064,2483,2,2.507565141,0.46266634,0.4375,132,1,0.000762613,0.000191688,0.002920871,0.003186405
422,1064,2518,2,2.991958031,0.569854376,0.06557377,1309,1,0.000762613,0.039548935,0.002920871,0.031598513
423,1064,3202,2,2.766906939,0.478257738,0.615384615,110,1,0.000762613,4.53E-05,0.002920871,0.002655337
424,1064,3669,1,0.58522078,0.065591398,0.166666667,33,1,0.000762613,0,0.002920871,0.000796601
425,1065,1447,2,1.891339802,0.364738733,0.555555556,49,1,0.000103853,6.69E-05,0.001858736,0.001858736
426,1065,2439,2,1.169642173,0.243036034,0.115384615,154,1,0.000103853,0.001543201,0.001858736,0.005841742
427,1065,2559,1,1.626603078,0.35103022,0.333333333,63,1,0.000103853,0.000884059,0.001858736,0.002389804
428,1065,2670,1,1.793183683,0.430891331,0.114285714,224,1,0.000103853,0.004264478,0.001858736,0.008497079
429,1065,2859,3,2.281239485,0.453928613,0.428571429,91,1,0.000103853,0.001637014,0.001858736,0.003451938
430,1065,3531,1,1.647428209,0.362141331,0.307692308,70,1,0.000103853,0.000736776,0.001858736,0.002655337
431,1066,1289,1,1.793356489,0.55952381,0.428571429,24,1,4.64E-05,0,0.001593202,0.001062135
432,1066,1332,1,1.072008969,0.30952381,0.142857143,60,1,4.64E-05,0.001075405,0.001593202,0.002655337
433,1066,1766,1,1.793356489,0.55952381,0.428571429,24,1,4.64E-05,0,0.001593202,0.001062135
434,1066,2698,4,0.992405108,0.266666667,0.181818182,42,1,4.64E-05,0.000181388,0.001593202,0.001858736
435,1066,3149,4,2.904786208,0.885714286,0.714285714,36,1,4.64E-05,4.64E-05,0.001593202,0.001593202
436,1067,2398,1,0.897930738,0.215909091,0.035087719,220,1,3.13E-05,0.006280005,0.001062135,0.014604355
437,1067,3567,1,0,0,0,56,1,3.13E-05,0.001207589,0.001062135,0.003717472
438,1068,1172,1,0.369269373,0.066666667,0.04,160,1,1.81E-05,0.000320922,0.002655337,0.00424854
439,1068,1473,1,1.556473661,0.216302162,0.294117647,120,1,1.81E-05,9.28E-05,0.002655337,0.003186405
440,1068,1565,4,2.491087816,0.345040432,0.470588235,150,1,1.81E-05,0.000219438,0.002655337,0.003983006
441,1068,2215,1,2.105924738,0.268969741,0.170731707,380,1,1.81E-05,0.001102788,0.002655337,0.010090281
442,1068,2743,1,2.114959731,0.272029716,0.152173913,430,1,1.81E-05,0.002076268,0.002655337,0.01141795
443,1068,3734,1,2.294990013,0.343362453,0.065420561,1040,1,1.81E-05,0.015413128,0.002655337,0.027615507
444,1068,4055,1,1.727984451,0.199207099,0.157894737,340,1,1.81E-05,0.001388171,0.002655337,0.009028147
445,107,1198,1,5.004196862,0.777985123,0.326086957,874,1,0.000422287,0.002628149,0.006107276,0.010090281
446,107,128,2,2.297460976,0.262682445,0.210526316,529,1,0.000422287,0.001218111,0.006107276,0.006107276
447,107,1616,1,4.712220968,0.740602282,0.482758621,460,1,0.000422287,0.00062309,0.006107276,0.005310674
448,107,1637,1,4.926148316,0.745477383,0.6,391,1,0.000422287,0.000161863,0.006107276,0.004514073
449,107,187,1,4.712220968,0.740602282,0.482758621,460,1,0.000422287,0.000436842,0.006107276,0.005310674
450,107,209,1,2.779562239,0.364268061,0.103448276,1679,1,0.000422287,0.008241833,0.006107276,0.019383962
451,107,2884,1,2.330390297,0.275857675,0.166666667,759,1,0.000422287,0.002679379,0.006107276,0.008762613
452,107,290,1,4.700052912,0.735046726,0.518518519,414,1,0.000422287,0.000188734,0.006107276,0.004779607
453,107,3102,1,2.146944295,0.277901999,0.084337349,1541,1,0.000422287,0.005919284,0.006107276,0.017790759
454,107,3162,1,5.705341337,0.88135327,0.209876543,1725,1,0.000422287,0.014682709,0.006107276,0.019915029
455,107,3205,1,2.05631507,0.245208325,0.189189189,483,1,0.000422287,0.001658012,0.006107276,0.005576208
456,107,3212,1,4.676759795,0.723935615,0.583333333,345,1,0.000422287,0,0.006107276,0.003983006
457,107,3616,1,4.676759795,0.723935615,0.583333333,345,1,0.000422287,0,0.006107276,0.003983006
458,107,3993,1,4.676759795,0.723935615,0.583333333,345,1,0.000422287,0,0.006107276,0.003983006
459,107,451,1,4.676759795,0.723935615,0.583333333,345,1,0.000422287,0,0.006107276,0.003983006
460,107,525,1,2.024100049,0.230327372,0.21875,368,1,0.000422287,0.000107007,0.006107276,0.00424854
461,107,595,1,4.676759795,0.723935615,0.583333333,345,1,0.000422287,0,0.006107276,0.003983006
462,107,669,1,4.685355408,0.728102282,0.56,368,1,0.000422287,0.00010557,0.006107276,0.00424854
463,107,719,1,2.050965608,0.242827372,0.194444444,460,1,0.000422287,0.000593492,0.006107276,0.005310674
