,Author_A,Author_B,count,aa,ra,jc,pa,path_len,dc_A,dc_B,cc_A,cc_B,hits_A,hits_B,bet_cA,bet_cB
178,1027,3992,3,0,0,0,2,1,0.000531067,0.000265534,0.000531067,0.000354045,2.34E-71,2.34E-71,1.41E-07,0
179,1028,1264,10,2.743515547,0.797744361,0.208333333,180,1,0.002389804,0.005310674,0.218657329,0.248679713,7.63E-05,0.000416243,0.00010781,0.001218721
180,1028,1884,2,0.98763896,0.147744361,0.25,54,1,0.002389804,0.001593202,0.218657329,0.209682644,7.63E-05,4.24E-05,0.00010781,1.28E-06
181,1028,2185,1,0.608672084,0.075,0.2,27,1,0.002389804,0.000796601,0.218657329,0.207620712,7.63E-05,3.46E-05,0.00010781,0
182,1028,2747,1,1.20425333,0.366666667,0.064516129,216,1,0.002389804,0.006372809,0.218657329,0.256213543,7.63E-05,0.000570697,0.00010781,0.001480718
183,1028,3252,1,0.608715778,0.076315789,0.2,27,1,0.002389804,0.000796601,0.218657329,0.209638966,7.63E-05,3.39E-05,0.00010781,0
184,1028,3680,1,0.608715778,0.076315789,0.166666667,45,1,0.002389804,0.001327669,0.218657329,0.223994391,7.63E-05,8.81E-05,0.00010781,1.17E-05
185,1029,1152,1,1.795164537,0.317832168,0.25,114,1,0.005045141,0.001593202,0.225837414,0.213041236,7.18E-05,2.78E-05,0.001691202,0
186,1029,1961,1,1.870386474,0.363960114,0.151515152,361,1,0.005045141,0.005045141,0.225837414,0.249192835,7.18E-05,0.000436056,0.001691202,0.000494905
187,1029,2464,2,3.193748377,0.678334117,0.296296296,304,1,0.005045141,0.00424854,0.225837414,0.233884917,7.18E-05,0.0001257,0.001691202,0.000945716
188,1029,2472,2,3.819907908,0.856721057,0.25,494,1,0.005045141,0.006903877,0.225837414,0.252274431,7.18E-05,0.000341939,0.001691202,0.001606456
189,1029,2617,3,3.569062791,0.745641809,0.155172414,912,1,0.005045141,0.012745619,0.225837414,0.266456658,7.18E-05,0.000869006,0.001691202,0.004585789
190,1029,3022,2,3.302446598,0.717404817,0.4,171,1,0.005045141,0.002389804,0.225837414,0.205528958,7.18E-05,1.73E-05,0.001691202,1.15E-06
191,1029,3216,3,4.654676216,0.950235827,0.6,247,1,0.005045141,0.003451938,0.225837414,0.224277254,7.18E-05,6.45E-05,0.001691202,9.71E-05
192,1029,3383,1,2.886796619,0.626592852,0.35,152,1,0.005045141,0.00212427,0.225837414,0.205514968,7.18E-05,1.61E-05,0.001691202,0
193,1029,3407,1,1.65189912,0.249925026,0.25,114,1,0.005045141,0.001593202,0.225837414,0.210413297,7.18E-05,3.33E-05,0.001691202,0
194,1029,3635,1,2.179555091,0.405195682,0.15,513,1,0.005045141,0.007169411,0.225837414,0.235233377,7.18E-05,0.000106161,0.001691202,0.002343983
195,1029,3831,1,2.965265361,0.668259518,0.291666667,228,1,0.005045141,0.003186405,0.225837414,0.244214219,7.18E-05,0.000257814,0.001691202,0.000811152
196,103,2595,1,0,0,0,24,1,0.000265534,0.006372809,0.197825999,0.253908031,8.42E-06,0.000423538,0,0.000998283
197,1030,1034,1,4.07423978,0.402048823,0.202702703,1278,1,0.018852894,0.004779607,0.298548442,0.260412316,0.006527448,0.001254777,0.012355194,0.000431399
198,1030,1074,1,9.48356491,0.603314861,0.338983051,6177,1,0.018852894,0.023101434,0.298548442,0.308524463,0.006527448,0.010166982,0.012355194,0.010004326
199,1030,1076,1,8.987701982,0.567425006,0.463414634,3479,1,0.018852894,0.013011152,0.298548442,0.28702542,0.006527448,0.005652223,0.012355194,0.004009174
200,1030,1173,1,6.874881088,0.583535546,0.191489362,6887,1,0.018852894,0.025756771,0.298548442,0.310715282,0.006527448,0.00851211,0.012355194,0.011093463
201,1030,1174,1,4.365832525,0.440634681,0.181818182,2343,1,0.018852894,0.008762613,0.298548442,0.274026175,0.006527448,0.00151663,0.012355194,0.002240918
202,1030,1183,1,9.012312659,0.574319656,0.355140187,5254,1,0.018852894,0.019649495,0.298548442,0.296700117,0.006527448,0.006456562,0.012355194,0.007378048
203,1030,1190,2,13.22601539,1.024363516,0.546391753,5609,1,0.018852894,0.020977164,0.298548442,0.302254519,0.006527448,0.00726156,0.012355194,0.004642754
204,1030,1200,4,0.417032391,0.090909091,0.01369863,213,1,0.018852894,0.000796601,0.298548442,0.225550605,0.006527448,0.000134928,0.012355194,2.50E-05
205,1030,1228,1,9.237584157,0.586014987,0.397959184,4686,1,0.018852894,0.017525226,0.298548442,0.295885966,0.006527448,0.006233495,0.012355194,0.007854999
206,1030,1240,1,9.971188631,0.637433549,0.35,6461,1,0.018852894,0.024163569,0.298548442,0.309029723,0.006527448,0.007680871,0.012355194,0.014023979
207,1030,1343,1,5.687736712,0.509358183,0.201834862,4260,1,0.018852894,0.015932023,0.298548442,0.295596279,0.006527448,0.006894809,0.012355194,0.002444621
208,1030,1344,1,0.345976256,0.055555556,0.013157895,426,1,0.018852894,0.001593202,0.298548442,0.230545235,0.006527448,0.000170082,0.012355194,4.20E-05
209,1030,1461,1,1.631586747,0.583333333,0.025641026,639,1,0.018852894,0.002389804,0.298548442,0.226804417,0.006527448,0.000148323,0.012355194,0.002175083
210,1030,1477,1,4.859498408,0.479035455,0.171428571,3692,1,0.018852894,0.013807754,0.298548442,0.282222882,0.006527448,0.002263415,0.012355194,0.003898775
211,1030,1516,1,5.527326089,0.510789141,0.22826087,2982,1,0.018852894,0.011152416,0.298548442,0.277196143,0.006527448,0.003228911,0.012355194,0.002063391
212,1030,1658,1,9.90714599,0.683418,0.50617284,3621,1,0.018852894,0.01354222,0.298548442,0.286889053,0.006527448,0.005694859,0.012355194,0.004349246
213,1030,1703,1,6.031529796,0.549253585,0.172932331,6035,1,0.018852894,0.022570366,0.298548442,0.297900384,0.006527448,0.00433077,0.012355194,0.014669766
214,1030,1712,1,8.992780504,0.568965245,0.441860465,3763,1,0.018852894,0.014073287,0.298548442,0.292957539,0.006527448,0.005673172,0.012355194,0.010105356
215,1030,1715,5,9.581130128,0.643299921,0.519480519,3266,1,0.018852894,0.012214551,0.298548442,0.289669039,0.006527448,0.005725719,0.012355194,0.001545406
216,1030,1735,1,9.95419272,0.633271044,0.442105263,4686,1,0.018852894,0.017525226,0.298548442,0.297870994,0.006527448,0.007137051,0.012355194,0.003678321
217,1030,1989,1,9.231912456,0.584672502,0.393939394,4757,1,0.018852894,0.017790759,0.298548442,0.306333238,0.006527448,0.006732929,0.012355194,0.006274607
218,1030,2086,1,8.977104767,0.564023645,0.506666667,2982,1,0.018852894,0.011152416,0.298548442,0.285451488,0.006527448,0.005597552,0.012355194,0.000857755
219,1030,2148,1,9.238388343,0.586145609,0.419354839,4331,1,0.018852894,0.016197557,0.298548442,0.296321562,0.006527448,0.006087982,0.012355194,0.006003739
220,1030,2151,1,5.293606843,0.495627324,0.238095238,2343,1,0.018852894,0.008762613,0.298548442,0.271000843,0.006527448,0.002260503,0.012355194,0.001778012
221,1030,2154,3,1.36535884,0.444444444,0.025,781,1,0.018852894,0.002920871,0.298548442,0.232480203,0.006527448,0.000141889,0.012355194,0.001971764
222,1030,2180,1,8.980393783,0.565105896,0.493506494,3124,1,0.018852894,0.011683484,0.298548442,0.285559481,0.006527448,0.005601441,0.012355194,0.002438462
223,1030,2324,1,8.973566122,0.562833169,0.520547945,2840,1,0.018852894,0.010621349,0.298548442,0.285235748,0.006527448,0.00558687,0.012355194,0.00012285
224,1030,2446,1,8.992780504,0.568965245,0.441860465,3763,1,0.018852894,0.014073287,0.298548442,0.290645013,0.006527448,0.005887334,0.012355194,0.003574789
225,1030,2767,1,1.708097401,0.28926926,0.058823529,1349,1,0.018852894,0.005045141,0.298548442,0.240632852,0.006527448,0.000438097,0.012355194,0.002021763
226,1030,2783,2,0.789390405,0.068703077,0.035714286,1136,1,0.018852894,0.00424854,0.298548442,0.252464286,0.006527448,0.000463924,0.012355194,0.000940385
227,1030,2808,1,8.990316375,0.568225326,0.452380952,3621,1,0.018852894,0.01354222,0.298548442,0.289419133,0.006527448,0.005679384,0.012355194,0.005487672
228,1030,2810,1,9.240786851,0.586655775,0.481481481,3479,1,0.018852894,0.013011152,0.298548442,0.289225059,0.006527448,0.005835251,0.012355194,0.002497868
229,1030,2817,1,8.991566284,0.5686024,0.447058824,3692,1,0.018852894,0.013807754,0.298548442,0.286889053,0.006527448,0.006116309,0.012355194,0.003493095
230,1030,2868,1,9.83945666,0.661018875,0.299270073,7597,1,0.018852894,0.028412108,0.298548442,0.311003337,0.006527448,0.010349549,0.012355194,0.016823962
231,1030,2938,1,8.991566284,0.5686024,0.447058824,3692,1,0.018852894,0.013807754,0.298548442,0.288121041,0.006527448,0.006132155,0.012355194,0.002976816
232,1030,2990,1,9.296211674,0.602785322,0.325,6248,1,0.018852894,0.023366968,0.298548442,0.30667551,0.006527448,0.006771719,0.012355194,0.014182844
233,1030,2997,1,9.778612441,0.635588335,0.303703704,7455,1,0.018852894,0.027881041,0.298548442,0.313978826,0.006527448,0.010568255,0.012355194,0.01332949
234,1030,3034,1,10.56358013,0.708546493,0.323529412,7739,1,0.018852894,0.028943176,0.298548442,0.320443684,0.006527448,0.011317323,0.012355194,0.011570584
235,1030,3130,1,8.999405091,0.570884017,0.413043478,4189,1,0.018852894,0.01566649,0.298548442,0.287271208,0.006527448,0.005628398,0.012355194,0.015307078
236,1030,3148,1,9.493049512,0.605375152,0.291970803,7526,1,0.018852894,0.028146575,0.298548442,0.313099699,0.006527448,0.010812629,0.012355194,0.008431698
237,1030,3162,1,1.848553688,0.252901215,0.042857143,5325,1,0.018852894,0.019915029,0.298548442,0.284429618,0.006527448,0.00165824,0.012355194,0.014682709
238,1030,3183,2,0.455119613,0.111111111,0.013888889,142,1,0.018852894,0.000531067,0.298548442,0.224895374,0.006527448,0.000133118,0.012355194,0
239,1030,3196,3,3.177893743,0.235950616,0.103174603,4828,1,0.018852894,0.018056293,0.298548442,0.2921355,0.006527448,0.00373538,0.012355194,0.015080325
240,1030,3197,2,2.011669199,0.329434378,0.073170732,1207,1,0.018852894,0.004514073,0.298548442,0.244570303,0.006527448,0.000331576,0.012355194,0.001591839
241,1030,3214,1,9.008473816,0.573340416,0.37254902,4899,1,0.018852894,0.018321827,0.298548442,0.289835883,0.006527448,0.006042127,0.012355194,0.006788017
242,1030,3221,1,4.109548569,0.417604378,0.185185185,1775,1,0.018852894,0.006638343,0.298548442,0.264264367,0.006527448,0.00128489,0.012355194,0.001636977
243,1030,3308,1,4.98727518,0.5238476,0.214285714,2201,1,0.018852894,0.008231545,0.298548442,0.267400619,0.006527448,0.001729806,0.012355194,0.003183178
244,1030,3432,1,1.176467134,0.361111111,0.027777778,213,1,0.018852894,0.000796601,0.298548442,0.224410613,0.006527448,0.000135379,0.012355194,0
245,1030,3556,1,9.27763144,0.596425641,0.30952381,6674,1,0.018852894,0.02496017,0.298548442,0.302284781,0.006527448,0.006282843,0.012355194,0.029383211
246,1030,3571,1,1.36535884,0.444444444,0.02739726,284,1,0.018852894,0.001062135,0.298548442,0.224477353,0.006527448,0.000135431,0.012355194,0.001900276
247,1030,3619,2,13.01051689,1.014597502,0.403100775,7810,1,0.018852894,0.02920871,0.298548442,0.316480125,0.006527448,0.010888759,0.012355194,0.020371876
248,1030,3626,3,0.210751171,0.008695652,0.010989011,1491,1,0.018852894,0.005576208,0.298548442,0.256257036,0.006527448,0.000552755,0.012355194,0.001444641
249,1030,3657,12,2.954736432,0.785697533,0.066666667,639,1,0.018852894,0.002389804,0.298548442,0.234120688,0.006527448,0.00017002,0.012355194,0.000331238
250,1030,3706,1,9.305765358,0.608741174,0.414893617,4402,1,0.018852894,0.016463091,0.298548442,0.296875162,0.006527448,0.006257152,0.012355194,0.004842726
251,1030,3734,1,9.282422535,0.597448554,0.286764706,7384,1,0.018852894,0.027615507,0.298548442,0.301922039,0.006527448,0.006718162,0.012355194,0.015413128
252,1030,3783,1,0,0,0,71,1,0.018852894,0.000265534,0.298548442,0.223911331,0.006527448,0.000129739,0.012355194,0
253,1030,3785,1,9.009273697,0.573547455,0.368932039,4970,1,0.018852894,0.018587361,0.298548442,0.295133958,0.006527448,0.006045142,0.012355194,0.00780621
254,1030,3804,1,1.20016024,0.164664508,0.046511628,1349,1,0.018852894,0.005045141,0.298548442,0.252422071,0.006527448,0.000480264,0.012355194,0.000730058
255,1030,3883,1,4.067259913,0.398780849,0.205479452,1207,1,0.018852894,0.004514073,0.298548442,0.259316361,0.006527448,0.001239235,0.012355194,0.000270696
256,1031,1048,2,0.310667467,0.04,0.25,6,1,0.000796601,0.000531067,0.218167526,0.201120463,6.74E-05,1.59E-05,2.92E-05,0
257,1031,3564,1,0.310667467,0.04,0.016129032,180,1,0.000796601,0.015932023,0.218167526,0.281512391,6.74E-05,0.002641012,2.92E-05,0.011792371
258,1031,3927,5,1.686934378,0.516666667,0.076923077,75,1,0.000796601,0.006638343,0.218167526,0.259338635,6.74E-05,0.000732984,2.92E-05,0.001726073
259,1032,3037,1,1.021449149,0.285714286,0.5,9,1,0.000796601,0.000796601,0.197502479,0.197502479,7.56E-06,7.56E-06,0,0
260,1032,3273,1,1.210340855,0.369047619,0.4,12,1,0.000796601,0.001062135,0.197502479,0.206456537,7.56E-06,1.13E-05,0,2.54E-05
261,1033,1059,1,0,0,0,2,1,0.000531067,0.000265534,0.000597451,0.000398301,1.03E-68,6.34E-69,2.82E-07,0
262,1033,2193,1,0,0,0,4,1,0.000531067,0.000531067,0.000597451,0.000597451,1.03E-68,1.03E-68,2.82E-07,2.82E-07
263,1034,1173,1,4.090240942,0.405824051,0.15,1746,1,0.004779607,0.025756771,0.260412316,0.310715282,0.001254777,0.00851211,0.000431399,0.011093463
264,1034,1174,1,4.022834319,0.3858303,0.416666667,594,1,0.004779607,0.008762613,0.260412316,0.274026175,0.001254777,0.00151663,0.000431399,0.002240918
265,1034,1190,1,4.079972118,0.403475102,0.182926829,1422,1,0.004779607,0.020977164,0.260412316,0.302254519,0.001254777,0.00726156,0.000431399,0.004642754
266,1034,1343,1,4.06459465,0.399466663,0.238095238,1080,1,0.004779607,0.015932023,0.260412316,0.295596279,0.001254777,0.006894809,0.000431399,0.002444621
267,1034,1477,1,4.055749117,0.396902561,0.272727273,936,1,0.004779607,0.013807754,0.260412316,0.282222882,0.001254777,0.002263415,0.000431399,0.003898775
268,1034,1516,1,4.0412876,0.392323806,0.333333333,756,1,0.004779607,0.011152416,0.260412316,0.277196143,0.001254777,0.003228911,0.000431399,0.002063391
269,1034,1703,1,4.369742837,0.434671654,0.183908046,1530,1,0.004779607,0.022570366,0.260412316,0.297900384,0.001254777,0.00433077,0.000431399,0.014669766
270,1034,2151,1,4.022834319,0.3858303,0.416666667,594,1,0.004779607,0.008762613,0.260412316,0.271000843,0.001254777,0.002260503,0.000431399,0.001778012
271,1034,2624,1,0,0,0,36,1,0.004779607,0.000531067,0.260412316,0.203767321,0.001254777,2.63E-05,0.000431399,1.61E-06
272,1034,3221,1,3.998166519,0.37613333,0.535714286,450,1,0.004779607,0.006638343,0.260412316,0.264264367,0.001254777,0.00128489,0.000431399,0.001636977
273,1034,3308,1,4.01762731,0.383875265,0.441176471,558,1,0.004779607,0.008231545,0.260412316,0.267400619,0.001254777,0.001729806,0.000431399,0.003183178
274,1034,3619,1,4.096089772,0.407042421,0.132743363,1980,1,0.004779607,0.02920871,0.260412316,0.316480125,0.001254777,0.010888759,0.000431399,0.020371876
275,1034,3883,1,3.955877862,0.3573098,0.75,306,1,0.004779607,0.004514073,0.260412316,0.259316361,0.001254777,0.001239235,0.000431399,0.000270696
276,1035,1073,1,0.72134752,0.25,0.027777778,70,1,0.000531067,0.00929368,0.208049917,0.270976521,2.65E-05,0.001300418,0,0.006138285
277,1036,1240,2,0.770847514,0.163265306,0.021276596,455,1,0.001327669,0.024163569,0.233848687,0.309029723,0.000186703,0.007680871,0.000950702,0.014023979
278,1036,1398,2,0.735585584,0.153846154,0.038461538,245,1,0.001327669,0.013011152,0.233848687,0.277731616,0.000186703,0.001495766,0.000950702,0.008166904
279,1036,2264,3,1.442695041,0.5,0.166666667,10,1,0.001327669,0.000531067,0.233848687,0.185444407,0.000186703,3.79E-06,0.000950702,0
280,1036,3672,2,0.478636413,0.031397174,0.2,35,1,0.001327669,0.001858736,0.233848687,0.234958785,0.000186703,0.000209227,0.000950702,3.13E-05
281,1037,1250,1,4.443879493,0.527573592,0.441176471,594,1,0.005841742,0.007169411,0.251475961,0.247639468,0.000421208,0.000356104,0.000323039,0.001661233
282,1037,2015,2,5.549551757,0.738666149,0.418604651,858,1,0.005841742,0.010355815,0.251475961,0.266951405,0.000421208,0.001316384,0.000323039,0.002609384
283,1037,2165,1,4.386618808,0.502110629,0.652173913,352,1,0.005841742,0.00424854,0.251475961,0.243564085,0.000421208,0.000333834,0.000323039,0
284,1037,2310,1,4.407669297,0.51197905,0.576923077,418,1,0.005841742,0.005045141,0.251475961,0.24674897,0.000421208,0.000347643,0.000323039,0.000341949
285,1037,2579,3,0.744534449,0.054501055,0.111111111,176,1,0.005841742,0.00212427,0.251475961,0.245544925,0.000421208,0.00013604,0.000323039,0.000396705
286,1037,2588,4,1.337025781,0.222451568,0.049382716,1386,1,0.005841742,0.016728625,0.251475961,0.284724669,0.000421208,0.000949982,0.000323039,0.014298127
287,1037,2595,1,4.432634588,0.522943963,0.483870968,528,1,0.005841742,0.006372809,0.251475961,0.253908031,0.000421208,0.000423538,0.000323039,0.000998283
288,1037,2680,1,0.744534449,0.054501055,0.083333333,374,1,0.005841742,0.004514073,0.251475961,0.249254552,0.000421208,0.000389658,0.000323039,0.001548212
289,1037,2695,1,5.458369078,0.691823424,0.36,1012,1,0.005841742,0.012214551,0.251475961,0.272468224,0.000421208,0.001005201,0.000323039,0.004084437
290,1037,2873,1,4.483035199,0.541883357,0.294117647,968,1,0.005841742,0.011683484,0.251475961,0.274001306,0.000421208,0.001471999,0.000323039,0.005132206
291,1037,3244,1,4.472384991,0.53829484,0.333333333,836,1,0.005841742,0.010090281,0.251475961,0.259205047,0.000421208,0.00159306,0.000323039,0.001998864
292,1037,3785,1,4.511915113,0.550324915,0.194805195,1540,1,0.005841742,0.018587361,0.251475961,0.295133958,0.000421208,0.006045142,0.000323039,0.00780621
293,1037,3800,2,0.831025419,0.087357722,0.096774194,264,1,0.005841742,0.003186405,0.251475961,0.25051613,0.000421208,0.000380276,0.000323039,0.000108895
294,1037,3923,1,4.440364892,0.526149091,0.454545455,572,1,0.005841742,0.006903877,0.251475961,0.251559773,0.000421208,0.000365615,0.000323039,0.001091354
295,1037,3978,1,4.700567565,0.550570615,0.372093023,814,1,0.005841742,0.009824748,0.251475961,0.26329645,0.000421208,0.001082944,0.000323039,0.002772946
296,1037,4071,1,4.440364892,0.526149091,0.454545455,572,1,0.005841742,0.006903877,0.251475961,0.249625498,0.000421208,0.000354655,0.000323039,0.002168091
297,1038,1076,5,1.442695041,0.5,0.02,98,1,0.000531067,0.013011152,0.217382129,0.28702542,0.000114621,0.005652223,0,0.004009174
298,1038,1970,1,0.256949171,0.020408163,0.333333333,4,1,0.000531067,0.000531067,0.217382129,0.217382129,0.000114621,0.000114621,0,0
299,1039,2640,1,1.102233282,0.325,0.153846154,36,1,0.000796601,0.003186405,0.164633862,0.176966203,1.38E-07,5.11E-07,0,0.000880493
300,1039,2812,1,0.883327951,0.208333333,0.333333333,15,1,0.000796601,0.001327669,0.164633862,0.19417457,1.38E-07,5.08E-06,0,0.000598647
301,1039,3204,1,1.023764539,0.283333333,0.222222222,24,1,0.000796601,0.00212427,0.164633862,0.185501376,1.38E-07,1.33E-06,0,0.00143602
302,104,1429,1,1.73711383,0.513888889,0.088235294,300,1,0.003186405,0.006638343,0.226294438,0.251371276,6.28E-05,0.000208824,0.000338533,0.002160778
303,104,1624,1,1.786161377,0.214954344,0.25,216,1,0.003186405,0.004779607,0.226294438,0.242644088,6.28E-05,0.000231762,0.000338533,0.000745311
304,104,1934,4,4.097634511,0.921621011,0.428571429,216,1,0.003186405,0.004779607,0.226294438,0.23954462,6.28E-05,0.00010809,0.000338533,0.00235001
305,104,2353,1,0.345976256,0.055555556,0.076923077,24,1,0.003186405,0.000531067,0.226294438,0.189032081,6.28E-05,3.40E-06,0.000338533,0
306,104,2462,1,1.792514361,0.217878321,0.24,228,1,0.003186405,0.005045141,0.226294438,0.232462303,6.28E-05,0.000121128,0.000338533,0.000658006
307,104,2617,1,1.873819866,0.249676567,0.111111111,576,1,0.003186405,0.012745619,0.226294438,0.266456658,6.28E-05,0.000869006,0.000338533,0.004585789
308,104,2806,1,0.791565814,0.165,0.153846154,36,1,0.003186405,0.000796601,0.226294438,0.201093672,6.28E-05,6.46E-06,0.000338533,0
309,104,2843,1,1.866265047,0.247254086,0.12244898,516,1,0.003186405,0.01141795,0.226294438,0.260884852,6.28E-05,0.000480482,0.000338533,0.003533361
310,104,3635,1,1.828724557,0.233472863,0.181818182,324,1,0.003186405,0.007169411,0.226294438,0.235233377,6.28E-05,0.000106161,0.000338533,0.002343983
311,104,3854,1,1.220906694,0.373333333,0.111111111,96,1,0.003186405,0.00212427,0.226294438,0.228123944,6.28E-05,5.32E-05,0.000338533,0.000108633
312,104,591,2,0.345976256,0.055555556,0.058823529,72,1,0.003186405,0.001593202,0.226294438,0.219643561,6.28E-05,3.84E-05,0.000338533,8.84E-05
313,104,972,1,1.859179212,0.244868874,0.133333333,468,1,0.003186405,0.010355815,0.226294438,0.276181887,6.28E-05,0.000931199,0.000338533,0.00539429
314,1040,1278,1,1.116221253,0.333333333,0.4,12,1,0.000796601,0.001062135,0.159687967,0.159696413,2.48E-07,3.66E-07,0,4.70E-08
315,1041,2843,2,0.740547845,0.136363636,0.045454545,129,1,0.000796601,0.01141795,0.208841419,0.260884852,1.91E-05,0.000480482,0,0.003533361
