,Author_A,Author_B,sh_path
1378,1193,1398,1
1379,1193,1477,1
1380,1193,1527,1
1381,1193,1576,1
1382,1193,1595,1
1383,1193,1635,1
1384,1193,1802,1
1385,1193,1872,1
1386,1193,1942,1
1387,1193,1949,1
1388,1193,1972,1
1389,1193,2040,1
1390,1193,2067,1
1391,1193,2107,1
1392,1193,2439,1
1393,1193,2666,1
1394,1193,2730,1
1395,1193,2779,1
1396,1193,2932,1
1397,1193,3019,1
1398,1193,3141,1
1399,1193,3302,1
1400,1193,3556,1
1401,1193,3577,1
1402,1193,3611,1
1403,1193,3694,1
1404,1193,3734,1
1405,1193,3974,1
1406,1193,4031,1
1407,1194,1907,1
1408,1194,3541,1
1409,1195,1407,1
1410,1195,3242,1
1411,1195,4001,1
1412,1196,1386,1
1413,1196,1483,1
1414,1196,1720,1
1415,1197,1406,1
1416,1197,2059,1
1417,1197,3508,1
1418,1198,1228,1
1419,1198,1457,1
1420,1198,1470,1
1421,1198,1616,1
1422,1198,1637,1
1423,1198,1765,1
1424,1198,2548,1
1425,1198,2754,1
1426,1198,3033,1
1427,1198,3162,1
1428,1198,3212,1
1429,1198,3466,1
1430,1198,3616,1
1431,1198,3706,1
1432,1198,3993,1
1433,1199,1873,1
1434,1199,1939,1
1435,1199,3215,1
1436,12,1557,1
1437,12,1937,1
1438,12,2232,1
1439,12,2665,1
1440,12,3026,1
1441,12,4038,1
1442,12,787,1
1443,120,1075,1
1444,120,1208,1
1445,120,1280,1
1446,120,1367,1
1447,120,1760,1
1448,120,1769,1
1449,120,1838,1
1450,120,2020,1
1451,120,2031,1
1452,120,2040,1
1453,120,2306,1
1454,120,2530,1
1455,120,2674,1
1456,120,2774,1
1457,120,2915,1
1458,120,2960,1
1459,120,3025,1
1460,120,3187,1
1461,120,3286,1
1462,120,3445,1
1463,120,3577,1
1464,120,3613,1
1465,120,3741,1
1466,120,3753,1
1467,120,3975,1
1468,120,3976,1
1469,120,443,1
1470,120,732,1
1471,120,739,1
1472,120,943,1
1473,1200,2154,1
1474,1200,3461,1
1475,1201,2599,1
1476,1202,1978,1
1477,1202,2256,1
1478,1203,2958,1
1479,1205,2388,1
1480,1205,2785,1
1481,1206,1532,1
1482,1206,2755,1
1483,1206,3130,1
1484,1207,1875,1
1485,1207,2269,1
1486,1207,3354,1
1487,1208,1239,1
1488,1208,1280,1
1489,1208,1310,1
1490,1208,1343,1
1491,1208,1451,1
1492,1208,1708,1
1493,1208,1812,1
1494,1208,1832,1
1495,1208,1838,1
1496,1208,1972,1
1497,1208,2016,1
1498,1208,2020,1
1499,1208,2033,1
1500,1208,2040,1
1501,1208,2123,1
1502,1208,2220,1
1503,1208,2229,1
1504,1208,2306,1
1505,1208,2397,1
1506,1208,2398,1
1507,1208,2457,1
1508,1208,2481,1
1509,1208,2505,1
1510,1208,2518,1
1511,1208,2575,1
1512,1208,2593,1
1513,1208,2696,1
1514,1208,2773,1
1515,1208,2868,1
1516,1208,2914,1
1517,1208,2915,1
1518,1208,2960,1
1519,1208,2997,1
1520,1208,3034,1
1521,1208,3102,1
1522,1208,3138,1
1523,1208,3148,1
1524,1208,3165,1
1525,1208,3245,1
1526,1208,3286,1
1527,1208,3445,1
1528,1208,3519,1
1529,1208,3577,1
1530,1208,3613,1
1531,1208,3619,1
1532,1208,3677,1
1533,1208,3712,1
1534,1208,3753,1
1535,1208,3789,1
1536,1208,3935,1
1537,1208,3975,1
1538,1209,1995,1
1539,1210,1986,1
1540,1210,2071,1
1541,1210,2141,1
1542,1210,2528,1
1543,1210,2617,1
1544,1210,2799,1
1545,1210,2863,1
1546,1210,2868,1
1547,1210,2994,1
1548,1210,3155,1
1549,1210,3178,1
1550,1210,3450,1
1551,1210,4036,1
1552,1211,1641,1
1553,1211,1724,1
1554,1213,2518,1
1555,1214,2681,1
1556,1214,3115,1
1557,1214,3838,1
1558,1214,3938,1
1559,1215,1235,1
1560,1215,1653,1
1561,1215,2074,1
1562,1215,3951,1
1563,1218,1734,1
1564,1218,2493,1
1565,1219,2307,1
1566,1219,3445,1
1567,122,1025,1
1568,1220,2237,1
1569,1220,2757,1
1570,1222,3756,1
1571,1222,3789,1
1572,1223,2462,1
1573,1223,2843,1
1574,1223,2860,1
1575,1223,3088,1
1576,1223,3985,1
1577,1224,1780,1
1578,1225,2467,1
1579,1225,2724,1
1580,1225,3174,1
1581,1225,3411,1
1582,1225,3553,1
1583,1226,1702,1
1584,1226,1908,1
1585,1226,3130,1
1586,1228,1240,1
1587,1228,1310,1
1588,1228,1389,1
1589,1228,1470,1
1590,1228,1535,1
1591,1228,1576,1
1592,1228,1658,1
1593,1228,1712,1
1594,1228,1715,1
1595,1228,1735,1
1596,1228,1989,1
1597,1228,2086,1
1598,1228,2148,1
1599,1228,2158,1
1600,1228,2180,1
1601,1228,2207,1
1602,1228,2237,1
1603,1228,2246,1
1604,1228,2324,1
1605,1228,2446,1
1606,1228,2578,1
1607,1228,2686,1
1608,1228,2691,1
1609,1228,2808,1
1610,1228,2810,1
1611,1228,2817,1
1612,1228,2861,1
1613,1228,2868,1
1614,1228,2938,1
1615,1228,2990,1
1616,1228,2997,1
1617,1228,3034,1
1618,1228,3130,1
1619,1228,3148,1
1620,1228,3162,1
1621,1228,3187,1
1622,1228,3214,1
1623,1228,3556,1
1624,1228,3619,1
1625,1228,3695,1
1626,1228,3706,1
1627,1228,3734,1
1628,1228,3755,1
1629,1228,3785,1
1630,1229,2701,1
1631,1229,3015,1
1632,123,1090,1
1633,123,1256,1
1634,123,1280,1
1635,123,1981,1
1636,123,2025,1
1637,123,204,1
1638,123,2418,1
1639,123,243,1
1640,123,3024,1
1641,123,3055,1
1642,1230,1363,1
1643,1230,2060,1
1644,1230,2861,1
1645,1230,3051,1
1646,1230,3810,1
1647,1230,3978,1
1648,1231,2640,1
1649,1231,3204,1
1650,1232,1327,1
1651,1232,1429,1
1652,1232,1621,1
1653,1232,1989,1
1654,1232,2007,1
1655,1232,2011,1
1656,1232,2298,1
1657,1232,2442,1
1658,1232,2480,1
1659,1232,2695,1
1660,1232,2773,1
1661,1232,3694,1
1662,1232,3713,1
1663,1232,3724,1
1664,1232,3935,1
1665,1236,1655,1
1666,1236,1797,1
1667,1236,2221,1
1668,1236,2568,1
1669,1236,2873,1
1670,1236,3645,1
1671,1236,3649,1
1672,1236,3720,1
1673,1236,3760,1
1674,1239,1310,1
1675,1239,1343,1
1676,1239,1451,1
1677,1239,1708,1
1678,1239,1812,1
1679,1239,1972,1
1680,1239,2220,1
1681,1239,2229,1
1682,1239,2397,1
1683,1239,2398,1
1684,1239,2457,1
1685,1239,2481,1
1686,1239,2518,1
1687,1239,2575,1
1688,1239,2593,1
1689,1239,2773,1
1690,1239,2868,1
1691,1239,2914,1
1692,1239,2997,1
1693,1239,3034,1
1694,1239,3102,1
1695,1239,3148,1
1696,1239,3245,1
1697,1239,3413,1
1698,1239,3619,1
1699,1239,3677,1
1700,1239,3712,1
1701,1239,3789,1
1702,1239,3935,1
1703,1239,3978,1
1704,124,1051,1
1705,124,1131,1
1706,124,1536,1
1707,124,1799,1
1708,124,1849,1
1709,124,207,1
1710,124,2611,1
1711,124,695,1
1712,124,972,1
1713,1240,1266,1
1714,1240,1310,1
1715,1240,1335,1
1716,1240,1345,1
1717,1240,1363,1
1718,1240,1389,1
1719,1240,1398,1
1720,1240,1516,1
1721,1240,1576,1
1722,1240,1658,1
1723,1240,1703,1
1724,1240,1712,1
1725,1240,1715,1
1726,1240,1735,1
1727,1240,1989,1
1728,1240,2038,1
1729,1240,2086,1
1730,1240,2119,1
1731,1240,2148,1
1732,1240,2180,1
1733,1240,2200,1
1734,1240,2236,1
1735,1240,2249,1
1736,1240,2262,1
1737,1240,2324,1
1738,1240,2354,1
1739,1240,2408,1
1740,1240,2446,1
1741,1240,2518,1
1742,1240,2612,1
1743,1240,2709,1
1744,1240,2808,1
1745,1240,2810,1
1746,1240,2817,1
1747,1240,2864,1
1748,1240,2868,1
1749,1240,2884,1
1750,1240,2910,1
1751,1240,2938,1
1752,1240,2990,1
1753,1240,2997,1
1754,1240,3004,1
1755,1240,3034,1
1756,1240,3130,1
1757,1240,3148,1
1758,1240,3196,1
1759,1240,3214,1
1760,1240,3326,1
1761,1240,3556,1
1762,1240,3564,1
1763,1240,3619,1
1764,1240,3661,1
1765,1240,3672,1
1766,1240,3677,1
1767,1240,3694,1
1768,1240,3706,1
1769,1240,3734,1
1770,1240,3785,1
1771,1240,3906,1
1772,1240,3948,1
1773,1242,1309,1
1774,1242,1517,1
1775,1242,1581,1
1776,1242,1595,1
1777,1242,1669,1
1778,1242,1708,1
1779,1242,1767,1
1780,1242,1794,1
1781,1242,1917,1
1782,1242,1927,1
1783,1242,1972,1
1784,1242,2067,1
1785,1242,2214,1
1786,1242,2760,1
1787,1242,2767,1
1788,1242,2958,1
1789,1242,3196,1
1790,1242,3393,1
1791,1242,3417,1
1792,1242,3546,1
1793,1242,3552,1
1794,1242,3630,1
1795,1242,3675,1
1796,1242,3694,1
1797,1242,3708,1
1798,1242,3734,1
1799,1242,3748,1
1800,1242,3828,1
1801,1242,3851,1
1802,1242,3927,1
1803,1242,3951,1
1804,1242,4029,1
1805,1242,4069,1
1806,1244,1493,1
1807,1245,1310,1
1808,1245,1317,1
1809,1245,1505,1
1810,1245,1624,1
1811,1245,2481,1
1812,1245,2617,1
1813,1245,2990,1
1814,1245,3439,1
1815,1245,3706,1
1816,1245,3717,1
1817,1245,3935,1
1818,1245,3985,1
1819,1246,1745,1
1820,1248,1470,1
1821,1248,1477,1
1822,1248,1595,1
1823,1248,1802,1
1824,1248,1942,1
1825,1248,1972,1
1826,1248,2067,1
1827,1248,2433,1
1828,1248,2666,1
1829,1248,2730,1
1830,1248,2779,1
1831,1248,3463,1
1832,1248,3601,1
1833,1248,3694,1
1834,1248,3734,1
1835,1249,2559,1
1836,1249,3531,1
1837,125,1532,1
1838,1250,1724,1
1839,1250,2015,1
1840,1250,2165,1
1841,1250,2310,1
1842,1250,2595,1
1843,1250,2609,1
1844,1250,2695,1
1845,1250,2873,1
1846,1250,3070,1
1847,1250,3244,1
1848,1250,3748,1
1849,1250,3754,1
1850,1250,3785,1
1851,1250,3923,1
1852,1250,3978,1
1853,1250,4004,1
1854,1250,4071,1
1855,1250,4080,1
1856,1251,4092,1
1857,1252,1940,1
1858,1255,2205,1
1859,1255,2775,1
1860,1256,3055,1
1861,1257,1949,1
1862,1257,2790,1
1863,1257,3295,1
1864,1257,3409,1
1865,1257,3601,1
1866,1258,1615,1
1867,1258,2385,1
1868,1258,2402,1
1869,1258,2688,1
1870,1258,3836,1
1871,1259,1654,1
1872,1259,3193,1
1873,1259,3269,1
1874,126,1051,1
1875,126,1298,1
1876,126,1628,1
1877,126,1654,1
1878,126,1710,1
1879,126,3420,1
1880,126,4066,1
1881,1260,2686,1
1882,1260,3755,1
1883,1262,1317,1
1884,1262,2015,1
1885,1262,3077,1
1886,1262,3422,1
1887,1262,3619,1
1888,1263,2160,1
1889,1264,1801,1
1890,1264,1884,1
1891,1264,2774,1
1892,1264,2954,1
1893,1264,2962,1
1894,1264,3018,1
1895,1264,3252,1
1896,1264,3305,1
1897,1264,3348,1
1898,1264,3680,1
1899,1265,1278,1
1900,1266,3641,1
1901,1267,1721,1
1902,1267,1869,1
1903,1267,2735,1
1904,1267,3446,1
1905,1268,2509,1
1906,1268,3468,1
1907,1269,1458,1
1908,1269,1602,1
1909,1269,1703,1
1910,1269,1944,1
1911,1269,1963,1
1912,1269,2105,1
1913,1269,2151,1
1914,1269,3276,1
1915,127,1178,1
1916,127,1392,1
1917,127,1731,1
1918,127,2773,1
1919,127,2817,1
1920,127,2992,1
1921,127,3214,1
1922,127,3244,1
1923,127,327,1
1924,127,3619,1
1925,1271,1801,1
1926,1271,2040,1
1927,1271,2386,1
1928,1271,3484,1
1929,1271,4082,1
1930,1272,1356,1
1931,1272,2512,1
1932,1272,2600,1
1933,1272,2974,1
1934,1272,3461,1
1935,1274,1318,1
1936,1274,3063,1
1937,1274,3639,1
1938,1275,3453,1
1939,1275,3634,1
1940,1276,1847,1
1941,1276,2467,1
1942,1276,3079,1
1943,1276,3613,1
1944,1277,1550,1
1945,1277,3929,1
1946,1279,3147,1
1947,1279,3515,1
1948,1279,3906,1
1949,1279,4022,1
1950,128,1334,1
1951,128,2470,1
1952,128,2763,1
1953,128,2884,1
1954,128,2903,1
1955,128,3162,1
1956,128,3205,1
1957,128,331,1
1958,128,513,1
1959,128,525,1
1960,128,686,1
1961,128,719,1
1962,128,757,1
1963,128,827,1
1964,128,938,1
1965,1280,1319,1
1966,1280,1333,1
1967,1280,1527,1
1968,1280,1838,1
1969,1280,2020,1
1970,1280,2040,1
1971,1280,2306,1
1972,1280,2439,1
1973,1280,2915,1
1974,1280,2932,1
1975,1280,2960,1
1976,1280,3019,1
1977,1280,3141,1
1978,1280,3286,1
1979,1280,3302,1
1980,1280,3445,1
1981,1280,3577,1
1982,1280,3613,1
1983,1280,3753,1
1984,1280,3974,1
1985,1280,3975,1
1986,1281,1498,1
1987,1281,1823,1
1988,1281,3565,1
1989,1282,1332,1
1990,1282,2076,1
1991,1282,2409,1
1992,1282,2698,1
1993,1282,2757,1
1994,1283,3558,1
1995,1283,3663,1
1996,1283,3862,1
1997,1283,4038,1
1998,1285,1555,1
1999,1286,2382,1
2000,1286,2818,1
2001,1286,3482,1
2002,1287,1611,1
2003,1287,1949,1
2004,1287,2677,1
2005,1287,3333,1
2006,1287,3556,1
2007,1289,1766,1
2008,1289,3149,1
2009,129,1244,1
2010,129,1493,1
2011,1290,2191,1
2012,1290,3013,1
2013,1291,2966,1
2014,1291,3638,1
2015,1293,1552,1
2016,1293,1894,1
2017,1293,2343,1
2018,1293,2457,1
2019,1293,2678,1
2020,1293,3142,1
2021,1293,3214,1
2022,1293,3633,1
2023,1293,3813,1
2024,1294,1585,1
2025,1294,1642,1
2026,1294,2990,1
2027,1294,3832,1
2028,1297,3441,1
2029,1298,1312,1
2030,1298,1654,1
2031,1298,2188,1
2032,13,113,1
2033,13,1242,1
2034,13,1337,1
2035,13,1517,1
2036,13,1595,1
2037,13,161,1
2038,13,1767,1
2039,13,1918,1
2040,13,2170,1
2041,13,368,1
2042,13,3694,1
2043,13,3708,1
2044,13,3709,1
2045,13,3734,1
2046,13,3927,1
2047,13,4069,1
2048,13,488,1
2049,13,495,1
2050,13,752,1
2051,13,922,1
2052,130,3107,1
2053,1302,2591,1
2054,1304,3776,1
2055,1305,1546,1
2056,1305,1580,1
2057,1305,1855,1
2058,1305,2086,1
2059,1305,2161,1
2060,1305,2588,1
2061,1305,2631,1
2062,1305,2681,1
2063,1305,2914,1
2064,1305,3187,1
2065,1305,3281,1
2066,1305,3370,1
2067,1307,3791,1
2068,1308,2065,1
2069,1308,3010,1
2070,1309,1917,1
2071,1309,2214,1
2072,1309,3393,1
2073,1309,3417,1
2074,1309,3552,1
2075,1309,3630,1
2076,1309,3675,1
2077,1309,3785,1
2078,1309,3828,1
2079,1309,3951,1
2080,131,326,1
2081,131,3716,1
2082,131,3892,1
2083,131,761,1
2084,1310,1317,1
2085,1310,1343,1
2086,1310,1363,1
2087,1310,1389,1
2088,1310,1451,1
2089,1310,1470,1
2090,1310,1505,1
2091,1310,1516,1
2092,1310,1576,1
2093,1310,1703,1
2094,1310,1708,1
2095,1310,1735,1
2096,1310,1812,1
2097,1310,1972,1
2098,1310,2119,1
2099,1310,2182,1
2100,1310,2207,1
2101,1310,2220,1
2102,1310,2229,1
2103,1310,2237,1
2104,1310,2397,1
2105,1310,2398,1
2106,1310,2408,1
2107,1310,2457,1
2108,1310,2481,1
2109,1310,2518,1
2110,1310,2575,1
2111,1310,2593,1
2112,1310,2691,1
2113,1310,2709,1
2114,1310,2773,1
2115,1310,2861,1
2116,1310,2868,1
2117,1310,2914,1
2118,1310,2990,1
2119,1310,2997,1
2120,1310,3004,1
2121,1310,3034,1
2122,1310,3102,1
2123,1310,3148,1
2124,1310,3162,1
2125,1310,3196,1
2126,1310,3245,1
2127,1310,3326,1
2128,1310,3564,1
2129,1310,3619,1
2130,1310,3677,1
2131,1310,3695,1
2132,1310,3706,1
2133,1310,3712,1
2134,1310,3717,1
2135,1310,3789,1
2136,1310,3906,1
2137,1310,3935,1
2138,1310,3951,1
2139,1311,3785,1
2140,1312,1373,1
2141,1312,1450,1
2142,1312,1752,1
2143,1312,2175,1
2144,1312,2188,1
2145,1312,2241,1
2146,1312,2289,1
2147,1312,2363,1
2148,1312,3006,1
2149,1312,3020,1
2150,1312,3182,1
2151,1312,3391,1
2152,1312,3482,1
2153,1312,3663,1
2154,1312,3695,1
2155,1312,4036,1
2156,1312,4038,1
2157,1312,4090,1
2158,1313,1478,1
2159,1313,1857,1
2160,1313,2207,1
2161,1313,2291,1
2162,1313,3318,1
2163,1313,3381,1
2164,1313,3513,1
2165,1313,3753,1
2166,1313,3955,1
2167,1314,3129,1
2168,1315,2012,1
2169,1315,2706,1
2170,1317,1505,1
2171,1317,2015,1
2172,1317,2481,1
2173,1317,2622,1
2174,1317,2826,1
2175,1317,2859,1
2176,1317,2914,1
2177,1317,2990,1
2178,1317,3077,1
2179,1317,3308,1
2180,1317,3422,1
2181,1317,3619,1
2182,1317,3706,1
2183,1317,3717,1
2184,1318,1398,1
2185,1318,1521,1
2186,1318,1896,1
2187,1318,3063,1
2188,1318,3639,1
2189,1318,3940,1
2190,1319,1333,1
2191,1319,1454,1
2192,1319,1527,1
2193,1319,1577,1
2194,1319,1972,1
2195,1319,2038,1
2196,1319,2040,1
2197,1319,2250,1
2198,1319,2439,1
2199,1319,2932,1
2200,1319,3019,1
2201,1319,3141,1
2202,1319,3162,1
2203,1319,3302,1
2204,1319,3577,1
2205,1319,3926,1
2206,1319,3974,1
2207,132,2294,1
2208,132,2743,1
2209,1320,2566,1
2210,1320,4002,1
2211,1321,1565,1
2212,1321,1965,1
2213,1321,2478,1
2214,1323,1499,1
2215,1323,1624,1
2216,1323,2297,1
2217,1323,2347,1
2218,1323,2462,1
2219,1323,3517,1
2220,1323,3970,1
2221,1325,1502,1
2222,1325,1708,1
2223,1325,1726,1
2224,1325,1969,1
2225,1325,2622,1
2226,1325,2782,1
2227,1325,3333,1
2228,1325,3409,1
2229,1325,3559,1
2230,1325,3611,1
2231,1325,3955,1
2232,1325,4013,1
2233,1327,1336,1
2234,1327,1427,1
2235,1327,1621,1
2236,1327,1642,1
2237,1327,1820,1
2238,1327,1989,1
2239,1327,2011,1
2240,1327,2101,1
2241,1327,2173,1
2242,1327,2217,1
2243,1327,2231,1
2244,1327,2242,1
2245,1327,2298,1
2246,1327,2315,1
2247,1327,2371,1
2248,1327,2442,1
2249,1327,2475,1
2250,1327,2588,1
2251,1327,2732,1
2252,1327,2773,1
2253,1327,2774,1
2254,1327,2826,1
2255,1327,2860,1
2256,1327,2891,1
2257,1327,2953,1
2258,1327,3083,1
2259,1327,3178,1
2260,1327,3180,1
2261,1327,3187,1
2262,1327,3329,1
2263,1327,3358,1
2264,1327,3448,1
2265,1327,3564,1
2266,1327,3584,1
2267,1327,3638,1
2268,1327,3713,1
2269,1327,3741,1
2270,1327,3935,1
2271,1327,3946,1
2272,1327,3955,1
2273,1327,4015,1
2274,1327,4054,1
2275,1327,4065,1
2276,1328,1335,1
2277,1328,3556,1
2278,1328,3932,1
2279,1329,3495,1
2280,133,584,1
2281,1330,1564,1
2282,1330,1924,1
2283,1330,1954,1
2284,1330,2262,1
2285,1330,2604,1
2286,1330,3033,1
2287,1330,4042,1
2288,1332,1947,1
2289,1332,2076,1
2290,1332,2698,1
2291,1333,1527,1
2292,1333,2040,1
2293,1333,2439,1
2294,1333,2932,1
2295,1333,3019,1
2296,1333,3141,1
2297,1333,3302,1
2298,1333,3577,1
2299,1333,3974,1
2300,1334,2763,1
2301,1334,2884,1
2302,1334,2903,1
2303,1334,3205,1
2304,1335,3556,1
2305,1335,3583,1
2306,1335,3932,1
2307,1336,1710,1
2308,1336,1739,1
2309,1336,2346,1
2310,1336,2588,1
2311,1336,2784,1
2312,1336,2843,1
2313,1336,3005,1
2314,1336,3470,1
2315,1336,3537,1
2316,1336,3638,1
2317,1337,1517,1
2318,1337,1767,1
2319,1337,1918,1
2320,1337,3694,1
2321,1337,3708,1
2322,1337,3734,1
2323,1337,4069,1
2324,1338,2357,1
2325,1338,3240,1
2326,1338,3362,1
2327,1338,3741,1
2328,1340,1698,1
2329,1341,3261,1
2330,1342,1800,1
2331,1342,2997,1
2332,1342,3187,1
2333,1342,3190,1
2334,1342,3627,1
2335,1343,1451,1
2336,1343,1477,1
2337,1343,1516,1
2338,1343,1703,1
2339,1343,1708,1
2340,1343,1812,1
2341,1343,1972,1
2342,1343,2151,1
2343,1343,2220,1
2344,1343,2229,1
2345,1343,2397,1
2346,1343,2398,1
2347,1343,2457,1
2348,1343,2481,1
2349,1343,2518,1
2350,1343,2526,1
2351,1343,2575,1
2352,1343,2593,1
2353,1343,2773,1
2354,1343,2868,1
2355,1343,2914,1
2356,1343,2997,1
2357,1343,3034,1
2358,1343,3102,1
2359,1343,3148,1
2360,1343,3221,1
2361,1343,3245,1
2362,1343,3308,1
2363,1343,3354,1
2364,1343,3520,1
2365,1343,3619,1
2366,1343,3677,1
2367,1343,3712,1
2368,1343,3789,1
2369,1343,3883,1
2370,1343,3935,1
2371,1344,1724,1
2372,1344,2182,1
2373,1344,2607,1
2374,1344,2609,1
2375,1345,1398,1
2376,1345,1505,1
2377,1345,1684,1
2378,1345,1767,1
2379,1345,2287,1
2380,1345,2765,1
2381,1345,2900,1
2382,1345,3441,1
2383,1345,3610,1
2384,1345,3612,1
2385,1346,1820,1
2386,1346,2153,1
2387,1347,1459,1
2388,1347,1502,1
2389,1347,1917,1
2390,1347,2141,1
2391,1347,2825,1
2392,1347,3205,1
2393,1347,3333,1
2394,1347,3654,1
2395,1347,3799,1
2396,1347,4055,1
2397,1348,1510,1
2398,1348,2695,1
2399,1348,2773,1
2400,1348,3004,1
2401,1348,3800,1
2402,1348,3844,1
2403,1348,3851,1
2404,1348,4018,1
2405,135,224,1
2406,135,2774,1
2407,135,3078,1
2408,135,3135,1
2409,135,3255,1
2410,135,3447,1
2411,135,3715,1
2412,135,391,1
2413,135,774,1
2414,1350,1725,1
2415,1350,1921,1
2416,1352,1470,1
2417,1352,2600,1
2418,1353,2015,1
2419,1353,3619,1
2420,1354,3333,1
2421,1354,3378,1
2422,1354,3882,1
2423,1354,3961,1
2424,1354,4068,1
2425,1355,1444,1
2426,1355,1509,1
2427,1355,1795,1
2428,1355,2493,1
2429,1355,2681,1
2430,1355,2807,1
2431,1355,3469,1
2432,1356,1470,1
2433,1356,1504,1
2434,1356,2512,1
2435,1356,2569,1
2436,1356,2600,1
2437,1356,2974,1
2438,1356,3455,1
2439,1357,2931,1
2440,1358,1414,1
2441,1358,1919,1
2442,1358,2648,1
2443,1358,2937,1
2444,1358,3352,1
2445,1359,2416,1
2446,1359,3553,1
2447,136,1068,1
2448,136,1473,1
2449,136,1565,1
2450,136,2215,1
2451,136,2743,1
2452,136,350,1
2453,136,3500,1
2454,136,3734,1
2455,136,4055,1
2456,136,806,1
2457,1360,1667,1
2458,1360,3464,1
2459,1363,1389,1
2460,1363,1456,1
2461,1363,1516,1
2462,1363,1576,1
2463,1363,1595,1
2464,1363,1703,1
2465,1363,1735,1
2466,1363,1913,1
2467,1363,1972,1
2468,1363,2021,1
2469,1363,2060,1
2470,1363,2119,1
2471,1363,2269,1
2472,1363,2408,1
2473,1363,2450,1
2474,1363,2709,1
2475,1363,3004,1
2476,1363,3034,1
2477,1363,3196,1
2478,1363,3326,1
2479,1363,3564,1
2480,1363,3677,1
2481,1363,3810,1
2482,1363,3906,1
2483,1363,3978,1
2484,1364,2762,1
2485,1364,3438,1
2486,1365,1517,1
2487,1365,1581,1
2488,1365,2407,1
2489,1365,3568,1
2490,1367,3025,1
2491,1369,1563,1
2492,1370,1441,1
2493,1370,1634,1
2494,1370,1710,1
2495,1370,1849,1
2496,1370,1924,1
2497,1370,2243,1
2498,1370,2843,1
2499,1370,2861,1
2500,1370,3454,1
2501,1371,2494,1
2502,1373,1381,1
2503,1374,1977,1
2504,1374,2397,1
2505,1375,2251,1
2506,1375,3564,1
2507,1376,2620,1
2508,1376,3303,1
2509,1377,1728,1
2510,1379,3304,1
2511,138,1187,1
2512,138,1312,1
2513,138,1634,1
2514,138,2175,1
2515,138,2282,1
2516,138,2289,1
2517,138,239,1
2518,138,2682,1
2519,138,3144,1
2520,138,3434,1
2521,138,3777,1
2522,138,915,1
2523,138,984,1
2524,1383,1528,1
2525,1383,1753,1
2526,1383,2202,1
2527,1383,2288,1
2528,1383,3536,1
2529,1383,3555,1
2530,1384,3951,1
2531,1385,2040,1
2532,1385,2614,1
2533,1385,3779,1
2534,1386,1720,1
2535,1387,2034,1
2536,1388,1648,1
2537,1388,2215,1
2538,1388,2216,1
2539,1388,2743,1
2540,1389,1449,1
2541,1389,1470,1
2542,1389,1516,1
2543,1389,1576,1
2544,1389,1703,1
2545,1389,1735,1
2546,1389,2119,1
2547,1389,2207,1
2548,1389,2237,1
2549,1389,2408,1
2550,1389,2585,1
2551,1389,2602,1
2552,1389,2603,1
2553,1389,2691,1
2554,1389,2709,1
2555,1389,2742,1
2556,1389,2861,1
2557,1389,3004,1
2558,1389,3034,1
2559,1389,3083,1
2560,1389,3162,1
2561,1389,3196,1
2562,1389,3270,1
2563,1389,3326,1
2564,1389,3450,1
2565,1389,3564,1
2566,1389,3677,1
2567,1389,3695,1
2568,1389,3791,1
2569,1389,3906,1
2570,139,2720,1
2571,1392,2142,1
2572,1392,2817,1
2573,1392,3107,1
2574,1393,2860,1
2575,1395,2978,1
2576,1395,3355,1
2577,1396,2203,1
2578,1396,2761,1
2579,1397,2412,1
2580,1397,2984,1
2581,1398,1622,1
2582,1398,1635,1
2583,1398,1708,1
2584,1398,1768,1
2585,1398,2049,1
2586,1398,2071,1
2587,1398,2270,1
2588,1398,2364,1
2589,1398,2612,1
2590,1398,2664,1
2591,1398,2825,1
2592,1398,2868,1
2593,1398,2884,1
2594,1398,2910,1
2595,1398,3159,1
2596,1398,3524,1
2597,1398,3534,1
2598,1398,3556,1
2599,1398,3611,1
2600,1398,3661,1
2601,1398,3672,1
2602,1398,3673,1
2603,1398,4031,1
2604,1399,3389,1
2605,1399,3661,1
2606,14,3742,1
2607,140,3613,1
2608,140,760,1
2609,1400,1875,1
2610,1400,2909,1
2611,1401,2200,1
2612,1401,2315,1
2613,1401,2575,1
2614,1401,2881,1
2615,1401,2912,1
2616,1401,3503,1
2617,1401,3604,1
2618,1401,3785,1
2619,1402,1453,1
2620,1402,1630,1
2621,1402,1773,1
2622,1402,1782,1
2623,1402,1962,1
2624,1402,2682,1
2625,1402,2750,1
2626,1405,3162,1
2627,1405,3804,1
2628,1405,3926,1
2629,1406,3508,1
2630,1407,1576,1
2631,1407,2237,1
2632,1407,3242,1
2633,1407,3906,1
2634,1407,4001,1
2635,1408,2993,1
2636,1408,3057,1
2637,1408,3392,1
2638,1408,3791,1
2639,1408,3975,1
2640,1408,4020,1
2641,1409,3259,1
2642,141,1242,1
2643,141,1309,1
2644,141,1917,1
2645,141,2214,1
2646,141,337,1
2647,141,3393,1
2648,141,340,1
2649,141,3417,1
2650,141,3552,1
2651,141,3630,1
2652,141,3675,1
2653,141,3828,1
2654,141,3951,1
2655,141,750,1
2656,1411,1583,1
2657,1411,1925,1
2658,1411,2646,1
2659,1413,2725,1
2660,1413,2767,1
2661,1413,3196,1
2662,1413,3197,1
2663,1413,3723,1
2664,1413,3951,1
2665,1414,1562,1
2666,1414,1919,1
2667,1414,2648,1
