,Author_A,Author_B,count,aa,ra,jc,pa,dc_A,dc_B,sh_path,label
313,1051,1849,2,3.062028917,0.508165627,0.1875,740,0.010718424,0.005793743,1,1
314,1051,2207,1,3.607214271,0.381123099,0.236363636,1147,0.010718424,0.008980301,1,1
315,1051,2229,2,1.588154232,0.145147966,0.071428571,1961,0.010718424,0.015353418,1,1
316,1051,2237,1,3.579491958,0.369902903,0.276595745,851,0.010718424,0.006662804,1,1
317,1051,2398,1,0.968346364,0.064844936,0.046511628,1961,0.010718424,0.015353418,1,1
318,1051,2462,1,0.271085031,0.025,0.018867925,629,0.010718424,0.004924681,1,1
319,1051,2611,2,2.50568272,0.448818943,0.155555556,555,0.010718424,0.004345307,1,1
320,1051,2617,1,0.817647551,0.085855493,0.040540541,1480,0.010718424,0.011587486,1,1
321,1051,2681,2,0,0,0,2516,0.010718424,0.019698725,1,1
322,1051,2691,1,3.545464823,0.354557634,0.317073171,629,0.010718424,0.004924681,1,1
323,1051,2765,1,0.517615823,0.043636364,0.04,555,0.010718424,0.004345307,1,1
324,1051,2861,1,3.936430706,0.424682534,0.145833333,2701,0.010718424,0.021147161,1,1
325,1051,3162,1,4.030695848,0.465341948,0.153846154,2516,0.010718424,0.019698725,1,1
326,1051,3373,1,0.532278213,0.04754441,0.042553191,444,0.010718424,0.003476246,1,1
327,1051,3420,1,1.234192492,0.273160173,0.073170732,259,0.010718424,0.00202781,1,1
328,1051,3695,1,3.574905494,0.367926618,0.282608696,814,0.010718424,0.006373117,1,1
329,1051,4066,1,1.234192492,0.273160173,0.075,222,0.010718424,0.001738123,1,1
330,1052,2721,1,0.668082011,0.100250627,0.25,24,0.001158749,0.001738123,1,1
331,1052,2775,3,1.320863847,0.314285714,0.15,76,0.001158749,0.005504056,1,1
332,1054,1579,1,0.730027191,0.137426901,0.181818182,36,0.001158749,0.002607184,1,1
333,1054,1949,2,0.910239227,0.222222222,0.05,152,0.001158749,0.011008111,1,1
334,1054,3611,1,0.730027191,0.137426901,0.181818182,36,0.001158749,0.002607184,1,1
335,1054,3625,1,0,0,0,4,0.001158749,0.000289687,1,1
336,1055,2997,1,0,0,0,96,0.000289687,0.027809965,1,1
337,1056,1064,1,2.219784981,0.434274151,0.214285714,225,0.007242178,0.002607184,1,1
338,1056,1102,1,2.317888383,0.481704981,0.142857143,575,0.007242178,0.006662804,1,1
339,1056,1677,3,2.636817372,0.525183242,0.259259259,225,0.007242178,0.002607184,1,1
340,1056,1732,1,0.844990859,0.188034188,0.076923077,75,0.007242178,0.000869061,1,1
341,1056,1793,1,1.431696567,0.251572131,0.125,275,0.007242178,0.003186559,1,1
342,1056,2212,2,0,0,0,25,0.007242178,0.000289687,1,1
343,1056,2483,15,3.367181785,0.778830078,0.307692308,225,0.007242178,0.002607184,1,1
344,1056,2518,1,3.303732487,0.723794353,0.062992126,2750,0.007242178,0.031865585,1,1
345,1056,2883,12,1.605722965,0.343961353,0.153846154,125,0.007242178,0.001448436,1,1
346,1056,3112,2,0.389871245,0.076923077,0.038461538,50,0.007242178,0.000579374,1,1
347,1056,3202,2,2.194006247,0.420385262,0.222222222,200,0.007242178,0.002317497,1,1
348,1056,3436,23,7.721404369,2.377538314,0.407407407,325,0.007242178,0.003765933,1,1
349,1056,3563,1,0.389871245,0.076923077,0.035714286,100,0.007242178,0.001158749,1,1
350,1056,3691,1,0.389871245,0.076923077,0.035714286,100,0.007242178,0.001158749,1,1
351,1056,3743,3,0.963289219,0.148513986,0.1,200,0.007242178,0.002317497,1,1
352,1056,3764,5,2.068912491,0.467333,0.172413793,225,0.007242178,0.002607184,1,1
353,1056,3776,1,1.076454548,0.311111111,0.028985507,1150,0.007242178,0.013325608,1,1
354,1058,2689,1,0.72134752,0.25,0.166666667,12,0.001158749,0.000869061,1,1
355,1058,3457,1,1.631586747,0.583333333,0.25,24,0.001158749,0.001738123,1,1
356,1058,3954,1,1.279458147,0.416666667,0.4,12,0.001158749,0.000869061,1,1
357,106,1077,2,1.553189687,0.423371648,0.272727273,48,0.001738123,0.002317497,1,1
358,106,1141,2,0.777872551,0.159482759,0.090909091,108,0.001738123,0.005214368,1,1
359,106,2146,1,1.018321725,0.284482759,0.285714286,18,0.001738123,0.000869061,1,1
360,106,2587,1,0.777872551,0.159482759,0.285714286,18,0.001738123,0.000869061,1,1
361,106,3062,1,1.207213431,0.367816092,0.25,24,0.001738123,0.001158749,1,1
362,1062,3218,1,0.26425737,0.022727273,0.333333333,4,0.000579374,0.000579374,1,1
363,1062,3577,1,1.442695041,0.5,0.022222222,88,0.000579374,0.012746234,1,1
364,1063,1758,1,1.442695041,0.5,0.2,8,0.000579374,0.001158749,1,1
365,1064,1102,3,2.666643072,0.653018112,0.230769231,207,0.002607184,0.006662804,1,1
366,1064,1677,1,2.075332835,0.36316304,0.5,81,0.002607184,0.002607184,1,1
367,1064,2483,1,1.756403846,0.319684779,0.384615385,81,0.002607184,0.002607184,1,1
368,1064,2518,1,2.317708234,0.465183242,0.053097345,990,0.002607184,0.031865585,1,1
369,1064,3202,1,2.049554101,0.349274151,0.545454545,72,0.002607184,0.002317497,1,1
370,1064,3669,1,0.615903193,0.077961019,0.2,27,0.002607184,0.000869061,1,1
371,1065,1447,2,1.911509115,0.374321557,0.555555556,49,0.00202781,0.00202781,1,1
372,1065,2439,2,1.19538326,0.253968254,0.12,147,0.00202781,0.00608343,1,1
373,1065,2559,1,1.641829105,0.358448541,0.333333333,63,0.00202781,0.002607184,1,1
374,1065,2670,1,1.805742042,0.437301587,0.117647059,217,0.00202781,0.008980301,1,1
375,1065,2859,3,2.302033166,0.461623144,0.461538462,84,0.00202781,0.003476246,1,1
376,1065,3531,1,1.662654236,0.369559652,0.307692308,70,0.00202781,0.002896871,1,1
377,1066,1289,1,1.856580797,0.592857143,0.5,20,0.001448436,0.001158749,1,1
378,1066,1766,1,1.856580797,0.592857143,0.5,20,0.001448436,0.001158749,1,1
379,1066,2698,3,0.621334935,0.2,0.090909091,35,0.001448436,0.00202781,1,1
380,1066,3149,3,2.470491726,0.785714286,0.666666667,25,0.001448436,0.001448436,1,1
381,1067,2398,1,0.961796694,0.25,0.037037037,159,0.000869061,0.015353418,1,1
382,1068,1172,1,0.402429604,0.083333333,0.041666667,150,0.002896871,0.004345307,1,1
383,1068,1473,1,1.700494149,0.286842105,0.333333333,100,0.002896871,0.002896871,1,1
384,1068,1565,4,2.1016284,0.370175439,0.375,120,0.002896871,0.003476246,1,1
385,1068,2215,1,1.908772848,0.281140351,0.146341463,370,0.002896871,0.010718424,1,1
386,1068,2743,1,1.91462571,0.283167378,0.136363636,400,0.002896871,0.011587486,1,1
387,1068,3734,1,2.527934137,0.454658606,0.071428571,950,0.002896871,0.027520278,1,1
388,1068,4055,1,1.846087469,0.255535799,0.260869565,190,0.002896871,0.005504056,1,1
389,107,1198,1,4.806051796,0.778659797,0.518518519,390,0.004345307,0.007531866,1,1
390,107,1616,1,4.779171272,0.767121336,0.666666667,300,0.004345307,0.005793743,1,1
391,107,1637,1,4.7437101,0.750454669,0.875,225,0.004345307,0.004345307,1,1
392,107,187,1,4.779171272,0.767121336,0.666666667,300,0.004345307,0.005793743,1,1
393,107,290,1,4.760023349,0.758297806,0.777777778,255,0.004345307,0.004924681,1,1
394,107,3162,1,4.875985001,0.802415453,0.202898551,1020,0.004345307,0.019698725,1,1
395,107,3212,1,4.7437101,0.750454669,0.875,225,0.004345307,0.004345307,1,1
396,107,3616,1,4.7437101,0.750454669,0.875,225,0.004345307,0.004345307,1,1
397,107,3993,1,4.7437101,0.750454669,0.875,225,0.004345307,0.004345307,1,1
398,107,451,1,4.7437101,0.750454669,0.875,225,0.004345307,0.004345307,1,1
399,107,595,1,4.7437101,0.750454669,0.875,225,0.004345307,0.004345307,1,1
400,107,669,1,4.752305712,0.754621336,0.823529412,240,0.004345307,0.004634994,1,1
401,107,897,1,4.767003216,0.76156578,0.736842105,270,0.004345307,0.005214368,1,1
402,107,945,1,4.856030301,0.796713172,0.28,735,0.004345307,0.01419467,1,1
403,107,962,1,4.7437101,0.750454669,0.875,225,0.004345307,0.004345307,1,1
404,1070,1115,1,1.36535884,0.444444444,0.5,9,0.000869061,0.000869061,1,1
405,1070,2737,2,1.36535884,0.444444444,0.5,9,0.000869061,0.000869061,1,1
406,1071,2036,1,1.277001707,0.288690476,0.214285714,72,0.002317497,0.002607184,1,1
407,1071,2171,3,1.699121325,0.381944444,0.363636364,56,0.002317497,0.00202781,1,1
408,1071,2402,1,0.36067376,0.0625,0.045454545,120,0.002317497,0.004345307,1,1
409,1071,3005,5,3.194833449,0.797836178,0.411764706,128,0.002317497,0.004634994,1,1
410,1071,3130,3,1.562919628,0.4375,0.051724138,424,0.002317497,0.015353418,1,1
411,1071,3147,1,1.329691716,0.316468254,0.176470588,96,0.002317497,0.003476246,1,1
412,1071,3863,1,1.093442756,0.206367925,0.333333333,32,0.002317497,0.001158749,1,1
413,1072,2144,3,0.323515453,0.045454545,0.166666667,10,0.001448436,0.000579374,1,1
414,1072,2151,1,0,0,0,160,0.001448436,0.009269988,1,1
415,1072,2528,1,1.442695041,0.5,0.041666667,100,0.001448436,0.005793743,1,1
416,1072,3900,1,0.333808201,0.05,0.166666667,10,0.001448436,0.000579374,1,1
417,1073,1169,1,4.211974224,0.625578653,0.333333333,612,0.009849363,0.005214368,1,1
418,1073,1633,4,0,0,0,34,0.009849363,0.000289687,1,1
419,1073,1703,1,2.548698978,0.299358741,0.1125,1870,0.009849363,0.015932793,1,1
420,1073,1989,1,2.762043347,0.30876863,0.12345679,1938,0.009849363,0.016512167,1,1
421,1073,2298,1,2.479312504,0.274062298,0.1875,782,0.009849363,0.006662804,1,1
422,1073,2553,1,0.434294482,0.1,0.028571429,68,0.009849363,0.000579374,1,1
423,1073,2716,1,4.179027299,0.609705637,0.371428571,476,0.009849363,0.00405562,1,1
424,1073,2773,1,2.782455106,0.314117367,0.094339623,2788,0.009849363,0.023754345,1,1
425,1073,2873,1,2.533984123,0.294813287,0.130434783,1496,0.009849363,0.012746234,1,1
426,1073,2914,1,3.02541572,0.330479156,0.106796117,2720,0.009849363,0.023174971,1,1
427,1073,2982,2,0.306927676,0.038461538,0.022222222,408,0.009849363,0.003476246,1,1
428,1073,3165,2,0.402429604,0.083333333,0.016949153,884,0.009849363,0.007531866,1,1
429,1073,3450,3,0.973893022,0.156390977,0.065217391,510,0.009849363,0.004345307,1,1
430,1073,3554,1,4.179027299,0.609705637,0.371428571,476,0.009849363,0.00405562,1,1
431,1073,3570,1,4.527456858,0.670953213,0.259259259,1156,0.009849363,0.009849363,1,1
432,1073,3619,1,2.795378164,0.316966695,0.076335878,3638,0.009849363,0.030996524,1,1
433,1073,3626,2,4.598761115,0.700181827,0.341463415,714,0.009849363,0.00608343,1,1
434,1073,3837,1,0,0,0,34,0.009849363,0.000289687,1,1
435,1073,3845,1,4.204994356,0.622310679,0.342105263,578,0.009849363,0.004924681,1,1
436,1073,3892,1,0.434294482,0.1,0.017241379,850,0.009849363,0.007242178,1,1
437,1073,3920,2,3.032871108,0.94,0.1,340,0.009849363,0.002896871,1,1
438,1073,3953,1,4.179027299,0.609705637,0.371428571,476,0.009849363,0.00405562,1,1
439,1073,3961,1,4.299632714,0.660300875,0.188405797,1632,0.009849363,0.013904983,1,1
440,1073,4068,1,4.19727672,0.618634208,0.351351351,544,0.009849363,0.004634994,1,1
441,1074,1076,1,9.112170044,0.599619361,0.404255319,4067,0.024044032,0.01419467,1,1
442,1074,1139,1,9.587477771,0.632935825,0.357142857,5727,0.024044032,0.019988413,1,1
443,1074,1173,1,11.00509705,0.71997458,0.345864662,7968,0.024044032,0.027809965,1,1
444,1074,1178,1,10.07524713,0.666292005,0.40776699,5146,0.024044032,0.017960603,1,1
445,1074,1183,1,9.35488533,0.616664951,0.336206897,5976,0.024044032,0.020857474,1,1
446,1074,1190,1,10.05570955,0.658446883,0.35,6557,0.024044032,0.022885284,1,1
447,1074,1208,1,9.591316614,0.633915065,0.341880342,6142,0.024044032,0.021436848,1,1
448,1074,1228,1,9.352588666,0.615896777,0.361111111,5312,0.024044032,0.018539977,1,1
449,1074,1239,1,9.559397738,0.624701306,0.459770115,3652,0.024044032,0.012746234,1,1
450,1074,1240,1,10.03299435,0.652951293,0.323076923,7387,0.024044032,0.025782155,1,1
451,1074,1310,1,11.47488798,0.7486779,0.393442623,7221,0.024044032,0.025202781,1,1
452,1074,1343,2,10.77521524,0.787292689,0.444444444,4980,0.024044032,0.017381228,1,1
453,1074,1451,1,9.799649045,0.640761912,0.445652174,4150,0.024044032,0.014484357,1,1
454,1074,1658,1,9.113496997,0.600027524,0.4,4150,0.024044032,0.014484357,1,1
455,1074,1686,1,0.328458739,0.047619048,0.011764706,249,0.024044032,0.000869061,1,1
456,1074,1708,1,10.08975964,0.669659076,0.308823529,7885,0.024044032,0.027520278,1,1
457,1074,1712,1,9.117248567,0.6011596,0.387755102,4399,0.024044032,0.015353418,1,1
458,1074,1715,1,9.104861845,0.597300252,0.426966292,3652,0.024044032,0.012746234,1,1
459,1074,1735,1,9.804351795,0.639944823,0.37962963,5478,0.024044032,0.019119351,1,1
460,1074,1812,1,9.562465851,0.625689448,0.449438202,3818,0.024044032,0.013325608,1,1
461,1074,1972,1,10.05903461,0.661378086,0.270967742,9462,0.024044032,0.033024334,1,1
462,1074,1989,1,9.819211238,0.643307819,0.414141414,4731,0.024044032,0.016512167,1,1
463,1074,2086,1,9.099836707,0.59563728,0.441860465,3403,0.024044032,0.011877173,1,1
464,1074,2148,1,9.344174755,0.613354722,0.402061856,4399,0.024044032,0.015353418,1,1
465,1074,2180,1,9.104861845,0.597300252,0.426966292,3652,0.024044032,0.012746234,1,1
466,1074,2220,1,9.562465851,0.625689448,0.449438202,3818,0.024044032,0.013325608,1,1
467,1074,2229,1,9.571784459,0.628560654,0.416666667,4399,0.024044032,0.015353418,1,1
468,1074,2270,1,0.231616156,0.013333333,0.010526316,1079,0.024044032,0.003765933,1,1
469,1074,2324,1,9.098034185,0.595027524,0.447058824,3320,0.024044032,0.011587486,1,1
470,1074,2397,1,9.820873977,0.646560146,0.460674157,3901,0.024044032,0.013615295,1,1
471,1074,2398,1,9.827406678,0.648560654,0.431578947,4399,0.024044032,0.015353418,1,1
472,1074,2446,1,9.336841679,0.611685916,0.402061856,4399,0.024044032,0.015353418,1,1
473,1074,2457,1,9.813668709,0.644631376,0.422680412,4565,0.024044032,0.015932793,1,1
474,1074,2481,1,10.29547759,0.676448595,0.358333333,6640,0.024044032,0.023174971,1,1
475,1074,2518,1,10.08103365,0.667117484,0.278145695,9130,0.024044032,0.031865585,1,1
476,1074,2526,3,0.848886165,0.097619048,0.03125,1328,0.024044032,0.004634994,1,1
477,1074,2561,1,1.327271618,0.424242424,0.023809524,249,0.024044032,0.000869061,1,1
478,1074,2575,1,9.807161915,0.642846368,0.431578947,4399,0.024044032,0.015353418,1,1
479,1074,2593,1,9.560957797,0.625206356,0.454545455,3735,0.024044032,0.013035921,1,1
480,1074,2773,1,10.35027229,0.691253084,0.352459016,6806,0.024044032,0.023754345,1,1
481,1074,2808,1,9.113496997,0.600027524,0.4,4150,0.024044032,0.014484357,1,1
482,1074,2810,1,9.993235281,0.820895957,0.434782609,4067,0.024044032,0.01419467,1,1
483,1074,2817,1,9.845198752,0.650482966,0.440860215,4233,0.024044032,0.014774044,1,1
484,1074,2868,2,17.46663963,1.189700371,0.626086957,8632,0.024044032,0.030127462,1,1
485,1074,2914,1,10.59417381,0.707873441,0.369747899,6640,0.024044032,0.023174971,1,1
486,1074,2938,1,9.851890324,0.652228782,0.445652174,4150,0.024044032,0.014484357,1,1
487,1074,2990,1,9.805456364,0.640598585,0.330645161,6806,0.024044032,0.023754345,1,1
488,1074,2997,2,17.46286378,1.188899089,0.672897196,7968,0.024044032,0.027809965,1,1
489,1074,3034,2,17.46751909,1.189881793,0.615384615,8798,0.024044032,0.030706837,1,1
490,1074,3102,1,9.568032889,0.627428579,0.430107527,4150,0.024044032,0.014484357,1,1
491,1074,3130,1,9.117248567,0.6011596,0.387755102,4399,0.024044032,0.015353418,1,1
492,1074,3148,2,17.46573563,1.189511834,0.637168142,8466,0.024044032,0.029548088,1,1
493,1074,3214,1,9.621404485,0.638953759,0.37037037,5395,0.024044032,0.018829664,1,1
494,1074,3245,1,9.816800629,0.645297291,0.465909091,3818,0.024044032,0.013325608,1,1
495,1074,3293,2,1.167188398,0.353741497,0.023255814,415,0.024044032,0.001448436,1,1
496,1074,3454,1,0.910239227,0.333333333,0.009708738,1743,0.024044032,0.00608343,1,1
497,1074,3556,1,9.137503059,0.606694191,0.316666667,6225,0.024044032,0.021726535,1,1
498,1074,3587,3,2.73071768,1,0.032967033,913,0.024044032,0.003186559,1,1
499,1074,3619,2,17.46794998,1.189969961,0.610169492,8881,0.024044032,0.030996524,1,1
500,1074,3677,1,10.52742226,0.689869241,0.382608696,6308,0.024044032,0.022016222,1,1
501,1074,3706,1,9.577003414,0.62735511,0.388349515,4980,0.024044032,0.017381228,1,1
502,1074,3712,1,9.82095956,0.646595245,0.455555556,3984,0.024044032,0.013904983,1,1
503,1074,3734,1,9.603923186,0.634666581,0.289855072,7885,0.024044032,0.027520278,1,1
504,1074,3785,1,9.385612409,0.624609735,0.342105263,5810,0.024044032,0.0202781,1,1
505,1074,3789,1,9.570570239,0.628197809,0.421052632,4316,0.024044032,0.015063731,1,1
506,1074,3935,1,9.828694184,0.648843406,0.394230769,5146,0.024044032,0.017960603,1,1
507,1075,1208,1,4.948934129,0.647677698,0.207792208,1406,0.005504056,0.021436848,1,1
508,1075,1219,1,0.612054461,0.076704545,0.1,57,0.005504056,0.000869061,1,1
509,1075,1280,1,4.892733614,0.629941211,0.457142857,608,0.005504056,0.009269988,1,1
510,1075,1838,1,4.828316499,0.602367682,0.8,323,0.005504056,0.004924681,1,1
511,1075,2020,1,4.828316499,0.602367682,0.8,323,0.005504056,0.004924681,1,1
512,1075,2040,1,4.925650404,0.641191211,0.301886792,950,0.005504056,0.014484357,1,1
513,1075,2306,1,4.835296366,0.605635656,0.761904762,342,0.005504056,0.005214368,1,1
514,1075,2307,1,1.482356727,0.393995098,0.078947368,418,0.005504056,0.006373117,1,1
515,1075,2915,1,4.870605155,0.621191211,0.571428571,475,0.005504056,0.007242178,1,1
516,1075,2960,1,5.221209584,0.677233992,0.472222222,646,0.005504056,0.009849363,1,1
517,1075,3286,1,4.841649351,0.608559632,0.727272727,361,0.005504056,0.005504056,1,1
518,1075,3445,2,6.126488294,1.00872909,0.545454545,608,0.005504056,0.009269988,1,1
519,1075,3577,1,4.917015253,0.638463938,0.340425532,836,0.005504056,0.012746234,1,1
520,1075,3613,1,4.897694131,0.631779446,0.432432432,646,0.005504056,0.009849363,1,1
521,1075,3753,1,4.852813884,0.613572164,0.666666667,399,0.005504056,0.00608343,1,1
522,1075,3975,1,4.92154232,0.639914615,0.32,893,0.005504056,0.013615295,1,1
523,1076,1183,1,9.104646751,0.597778665,0.457831325,3528,0.01419467,0.020857474,1,1
524,1076,1190,1,9.10961188,0.599009326,0.422222222,3871,0.01419467,0.022885284,1,1
525,1076,1228,1,9.098024575,0.596042554,0.506666667,3136,0.01419467,0.018539977,1,1
526,1076,1240,1,9.115688939,0.600431599,0.38,4361,0.01419467,0.025782155,1,1
527,1076,1411,2,0.932002402,0.24,0.039215686,196,0.01419467,0.001158749,1,1
528,1076,1580,2,0.256949171,0.020408163,0.016949153,539,0.01419467,0.003186559,1,1
529,1076,1583,3,1.785438412,0.472105263,0.057142857,1225,0.01419467,0.007242178,1,1
530,1076,1658,1,9.08285153,0.591667554,0.62295082,2450,0.01419467,0.014484357,1,1
531,1076,1712,1,9.0866031,0.592799629,0.59375,2597,0.01419467,0.015353418,1,1
532,1076,1715,1,9.074216379,0.588940281,0.690909091,2156,0.01419467,0.012746234,1,1
533,1076,1735,1,9.099790597,0.596516039,0.493506494,3234,0.01419467,0.019119351,1,1
534,1076,1970,1,1.442695041,0.5,0.02,98,0.01419467,0.000579374,1,1
535,1076,1989,1,9.091135802,0.594123694,0.558823529,2793,0.01419467,0.016512167,1,1
536,1076,2086,1,9.069191241,0.58727731,0.730769231,2009,0.01419467,0.011877173,1,1
537,1076,2148,1,9.405532089,0.63627789,0.619047619,2597,0.01419467,0.015353418,1,1
538,1076,2180,2,9.074216379,0.588940281,0.690909091,2156,0.01419467,0.012746234,1,1
539,1076,2324,1,9.067388718,0.586667554,0.745098039,1960,0.01419467,0.011587486,1,1
540,1076,2409,1,1.329864916,0.229320527,0.058823529,1127,0.01419467,0.006662804,1,1
541,1076,2446,1,9.0866031,0.592799629,0.59375,2597,0.01419467,0.015353418,1,1
542,1076,2560,1,0.671885113,0.10230179,0.037037037,343,0.01419467,0.00202781,1,1
543,1076,2646,2,1.032014988,0.29,0.038461538,245,0.01419467,0.001448436,1,1
544,1076,2808,1,9.08285153,0.591667554,0.62295082,2450,0.01419467,0.014484357,1,1
545,1076,2810,1,9.498556969,0.682168481,0.661016949,2401,0.01419467,0.01419467,1,1
546,1076,2817,1,9.084138971,0.592059711,0.612903226,2499,0.01419467,0.014774044,1,1
547,1076,2868,1,9.123160262,0.602052169,0.330434783,5096,0.01419467,0.030127462,1,1
548,1076,2938,1,9.08285153,0.591667554,0.62295082,2450,0.01419467,0.014484357,1,1
549,1076,2990,1,9.111547561,0.599472432,0.408602151,4018,0.01419467,0.023754345,1,1
550,1076,2997,1,9.119384416,0.601250887,0.355140187,4704,0.01419467,0.027809965,1,1
551,1076,3034,1,9.124039727,0.602233592,0.324786325,5194,0.01419467,0.030706837,1,1
552,1076,3130,1,9.0866031,0.592799629,0.59375,2597,0.01419467,0.015353418,1,1
553,1076,3148,1,9.122256262,0.601863632,0.336283186,4998,0.01419467,0.029548088,1,1
554,1076,3214,1,9.098917633,0.596282938,0.5,3185,0.01419467,0.018829664,1,1
555,1076,3327,1,0,0,0,1127,0.01419467,0.006662804,1,1
556,1076,3556,1,9.106857593,0.59833422,0.441860465,3675,0.01419467,0.021726535,1,1
557,1076,3619,1,9.124470618,0.602321759,0.322033898,5243,0.01419467,0.030996524,1,1
558,1076,3706,1,9.094234412,0.595000887,0.535211268,2940,0.01419467,0.017381228,1,1
559,1076,3734,1,9.118880636,0.601141238,0.358490566,4655,0.01419467,0.027520278,1,1
560,1076,3785,1,9.103096293,0.597381839,0.469135802,3430,0.01419467,0.0202781,1,1
561,1076,3845,1,1.043967133,0.195107334,0.047619048,833,0.01419467,0.004924681,1,1
562,1077,1141,2,1.368983173,0.344006568,0.130434783,144,0.002317497,0.005214368,1,1
563,1077,1546,1,0.296974204,0.034482759,0.066666667,64,0.002317497,0.002317497,1,1
564,1077,1673,1,0,0,0,24,0.002317497,0.000869061,1,1
565,1077,2587,1,0.855084831,0.201149425,0.222222222,24,0.002317497,0.000869061,1,1
566,1077,3266,1,0.642950461,0.090038314,0.153846154,56,0.002317497,0.00202781,1,1
567,1078,1264,1,0.389871245,0.076923077,0.055555556,34,0.000579374,0.004924681,1,1
568,1079,1339,1,1.327271618,0.424242424,0.5,9,0.000869061,0.000869061,1,1
569,108,2869,1,0,0,0,9,0.000289687,0.002607184,1,1
